,freeforms
medical conference,1
Flirting over math,1
and language,1
I put canon in a jar and shook it to create a contrivance for my own desires,1
Medical Procedures,1
mila is doing her best,1
uncharacteristically soft cardassian parenting for my own mental health,1
Haircuts,1
Biting,1
Jules - Freeform,1
as a kid - Freeform,1
his first surgery on his beloved teddy bear,1
young Julian Bashir,1
Augmented Julian Bashir (referenced),1
No Context We Fluff Like Men,1
Star Trek Rarepair Raffle,1
all Odo needed to fix him was to spend some time with a philosophy major send post,1
but it’s really just me brain farting while I eat breakfast,1
it’s Odo/Spock okay? don’t go into this expecting tongue swapping,1
it’s kind of like if romance was a calm philosophical conversation,1
stuck in a room for reasons,1
the reasons are stupid,1
the timeline is fucked’ shenanigans,1
two Trek dudes prattling on in a way that sounds deep,1
slight crack,1
Anxiety Attacks,1
Neurodivergent Tora Ziyal,1
them boys,1
what if ds9 was a sitcom? just a proposal,1
Awkward Flirting,1
Young Garak,1
alien flower,1
giant orchid,1
on Romulus,1
when he was a gardener,1
Canon-Typical Sexism,1
Internalized Transphobia,1
Ambiguous Relationships,1
Episode: s05e22 Children of Time,1
Filler B Plot,1
Nog and Jake Shenanigans,1
Pranks,1
The Promenade (Deep Space Nine),1
Vorta are basically Pearls,1
Vorta Psychology,1
Trusted Companionship,1
Elim is jealous,1
Male Bonding,1
Racquetball,1
Stalking,1
Evidence,1
Logical Arguments,1
Obsidian Order (Star Trek),1
Proving Innocence,1
Some Swearing,1
Jewish moms are scary,1
Purimgifts2022,1
fanfic of a fanfic,1
inspired by and takes place in sapphose's terok nor au,1
mentions of anti-augment sentiments,1
mentions of medical malpractice,1
mentions of scientific racism bs,1
Episode: s02e11 Rivals,1
Post-Episode: s03e15 Destiny,1
value-neutral discussion of Twilight,1
Miles does not aprove of this relationship,1
seriously this was written for the sole purpose of giving data a stuffed animal,1
so it was only natural that i'd write this,1
Parent-Child Relationship,1
characters i love,1
the third republic of bajor,1
Character impressions,1
Episode: s01e14 The Storyteller,1
Implied/Referenced Drug Use,1
Asexual Relationship,1
basking stones,1
Childhood Trauma,1
Denied identity,1
Potential trigger warning for non-graphic depictions of trauma,1
What we do in the name of love,1
Garak's weakness is a small human child,1
not very happy with this but whatcha gonna do,1
Community: fandomweekly,1
I wrote this while listening to No Lights on the Horizon by Metric,1
mila knows best,1
Acceptance,1
Understanding,1
Nerdiness,1
Originally Posted on Tumblr,1
Episode: s04e01 The Way of the Warrior Part 1,1
Give Her Time-and-Space Not A Holosuite,1
Please Don't Tell A Trauma Survivor To Relax,1
She'll Get Into The Spirit When She's Ready,1
drabble for the prompt °Holosuite°,1
(kind of),1
Also Vorta have tails for no other reason than I want them to,1
An amnesiac Vorta traveling with one of the Hundred there's no way this could go wrong,1
Dominion Hierarchy,1
Elsewhere Fic,1
Getting up to Frank Herbert levels with the internal monologue in this one I swear to the Prophets,1
You_Want_It_Darker,1
Julian is disguised as a Cardassian AU,1
Community: genprompt_bingo,1
They/Them pronouns for Kelas,1
Gardens & Gardening,1
Mentions of Death,1
Narrative Flashbacks,1
Age Swap,1
Arguing,1
Episode: s03e07 Civil Defense,1
Book: The Man with the Golden Gun - Ian Fleming,1
Post-Episode: s04e10 Our Man Bashir,1
Anthropology,1
Economics,1
Crack Treated Seriously,1
could be considered pre-slash if you squint,1
Just some gay lizards in love,1
Kelas doesn't like parties but suffers through them for Garak's sake,1
Light-Hearted,1
Abandoned Work - Unfinished and Discontinued,1
POV Centipede,1
POV Arthropod,1
a finishing piece to S05E04: ...Nor The Battle to the Strong,1
a love letter to cooking and a hate letter to the star trek replicators,1
debates of cardassian literature,1
every chapter is it's own little ficlet,1
garak kneads dough,1
i just love writing them both liking eachother,1
julian and elim both like eachother but they dont get together here,1
Ajilon Prime,1
desperately needed to see Julian reassure Jake that he shouldn't feel bad about running,1
POV Animal,1
help him,1
this kid has ptsd are you happy now,1
Conflict of Interests,1
Richard and Amsha Bashir's A+ parenting,1
literary discussions,1
lunchtime debates,1
references to alien conversation therapy,1
Self Prompt,1
Choose an idea!,1
Any of these!,1
but he tries to pretend it's not happening,1
Autistic-coding,1
Episode: s06e09 Statistical Probabilities,1
Jack (Deep Space Nine) (mentioned),1
Jadzia Dax/Worf (mentioned) - Freeform,1
Julian Bashir/Miles O'Brien (if you want),1
Julian has a meltdown,1
Lauren (Deep Space Nine) (mentioned),1
Nausea,1
Neurodivergent friendships,1
Patrick (Deep Space Nine) (mentioned),1
Sad Julian Bashir,1
Sarina Douglas (Deep Space Nine) (mentioned),1
The GEs are what i'm calling Julian and the Institute residents,1
Those are your raptor hands sir,1
because they're all genetically engineered,1
references to alien transphobia,1
it turns out I have a lot of headcanons about Cardassian politics,1
ok?,1
personal headcanon,1
sorry to anyone claustrophobic,1
Growing Old,1
Growing Old Together,1
Romantic Fluff,1
Dax doesn't think in linear time,1
Dax uses all the pronouns,1
I swear it makes sense,1
Stream of Consciousness,1
mentions of most canon Dax ships,1
Post-Episode: s04e01-02 Way of the Warrior,1
Post-Episode: s3e21 The Die is Cast,1
Blankets,1
Internment Camp 371 (Star Trek),1
Julian gets some comfort,1
peace in a time of war,1
very gay,1
not even claustrophobia,1
a What If One of the Infant Changelings Landed Somewhere Nice Actually,1
inner monologue,1
bashir is only in this for a moment,1
but still turned out pretty wild,1
changeling linking,1
character with it/its pronouns,1
i think odo deserves a bunch of wild siblings as a treat,1
just odo finding one of his fellow 100 infant changeling siblings,1
Cardassian Computer,1
Seismology,1
I don't like the way Starfleet treats Ferengi,1
Nog's life at the Academy,1
Starfleet Academy,1
Golf,1
Notfic,1
Garak being dramatic,1
I can’t take anything seriously,1
And that's the echolalia,1
the mystery of Garak's shifting hairline,1
plastic surgery,1
Gorn bites,1
suez canal/ever given inspired,1
that's it that's the fic,1
Song Parody,1
With Sincere Apologies to Billy Joel,1
Captain Nog,1
Garashir Book Club,1
Gratuitous Literature Discussions,1
Inspired by The Ones Who Walk Away From Omelas,1
No Jem'Hadar We Die Like Betas,1
Can be read as gen or Quodo,1
Plague Doctors,1
Pokemon References,1
mild crack,1
(kira voice) what the fuck is a child,1
also i forgot to say this is set around early s3,1
as yet unpublished memoirs,1
Dukat got stuck in the wormhole,1
episode-esque shenanigans,1
enjoyable company,1
Cardassian Literature,1
Haiku,1
Unreliable Narrator,1
haibun,1
travel narrative,1
Curiosity,1
Rom's mad genius engineering skills,1
Gallows humour,1
and general tomfoolery,1
featuring the unnamed Romulan cellmate,1
Blood,1
Everyone Needs A Hug,1
"""let's just say it's both our fault""",1
Medical Inaccuracies,1
Trapped,1
and additional bit players,1
liberties taken with canon :),1
cosmetic surgery,1
universal translator issues,1
but really now,1
just me yelling about Starfleet's poor defensive planning,1
seriously it's terrible,1
sorry - Freeform,1
Character Development,1
Search for power and immortality,1
Utilitarian view of individuals,1
Post-Episode: s04e26 Broken Link,1
References to TNG episode The Chase,1
Accepting his role as Emissary,1
Sisko's Mission,1
faith - Freeform,1
Starfleet Intelligence,1
medical ethics,1
Gagh,1
you can read Klingon? this is the fic for you,1
thought this would have made for a cool episode,1
they turn into kids i dont know if theres a tag for this,1
so here it is as a fanfic,1
unfortunately; Dukat,1
whoa! kids fighting! i can sell this!,1
you know like tng? like on startrek tng?,1
search for self,1
Guilt of sorts,1
First Contact,1
Painting,1
(for want of a better description),1
video transcripts,1
Star Trek Enterprise: Rise of the Federation: Uncertain Logic,1
Gotta trans 'em all!,1
Jadzia and Leeta are the flirty bisexual friends we deserved to see more of,1
Multiple Trans Characters,1
Learning to choose,1
lots of bilingual bonus here,1
POV Kira Nerys,1
Prophets find this life/death shit amusing,1
That's it,1
A crime committed in innocence,1
Jadzia being Jake's aunt,1
Surprise Party,1
and odo with a kazoo,1
there's some casual kiradax in there just for fun,1
Transporters are the second most unreliable piece of Federation technology,1
Essay,1
i just want everyone to understand quark the way i do,1
Candlestick Park,1
Just hanging out chatting with the Emissary of your people,1
Dominion takeover of the station,1
Dukat getting what he deserves,1
Ambassador!Spock,1
No Beta We Die Like Women Who Mildly Inconvenience Rick Berman,1
Kukalaka cameo,1
Sibling dynamic,1
Birthday,1
ballet!Julian,1
big brother Julian,1
I saw some art that I cannot let go,1
Religious Imagery & Symbolism,1
Shakaar Resistance Cell,1
Team Dynamics,1
and so is kai opaka,1
kira nerys is a liberation theologian,1
liberation theology,1
sketch - freeform,1
I present to you Baby Garak with gap teeth,1
I want to call this crack fic but it's a bit too sad,1
Julian Bashir's complicated feelings about childhood and parenthood,1
Strictly when Garak is an adult to be clear,1
Fan theory,1
sharing the same fate,1
shattered dreams,1
Alternate Universe - Ballet,1
and its communal pickle stands,1
enjoined garashir,1
Decolonization of Bajor,1
especially in a world where people are living to 200,1
(Worm Off A String???),1
worm on a string - Freeform,1
Accidental meeting,1
Data is Good with Children,1
Discrimination,1
Mental Health Issues,1
Episode: s05e19 Ties of Blood and Water,1
Prompt: Fix-it,1
Tekeny Ghemor Lives,1
Episode: s07e22 Tacking Into The Wind,1
But they do talk about it,1
Set somewhere between The Wire and Second Skin,1
Tailoring/Retail,1
Vaguely non-trusting strangers to odd acquaintances,1
and when I say implied Garashir I mean implied Garashir,1
so that means Jake lives longer than her,1
and she’s really young if you think about it,1
mentions of Jake/Nog,1
Jadzia dies at 33,1
of sorts,1
the platonic yearning of it all,1
Oneshot,1
Surrogate,1
reflecting,1
Lullabies,1
Vulcan Language,1
Duelling,1
OC-tober 2021,1
Original Betazoid Character(s) - Freeform,1
Original Klingon Character(s) - Freeform,1
Bajoran comfort women,1
half-bajoran orphans,1
Assault,1
Child at heart,1
Epiphany,1
Author Is Not Religious,1
and honestly Changeling!Bashir does too,1
Ziyal cameo,1
book club lunch date,1
Episode: s05e02 The Ship,1
In Universe,1
diegetic text,1
Past Incidents,1
Urban Legends,1
Friendship between women,1
episode tag: dax,1
learning how to be friends,1
unpacking history,1
Angst and Romance,1
Romantic Angst,1
Romantic Friendship,1
Romantic Soulmates,1
Sexy,1
accidental karaoke at the replimat,1
Song: I Want You To Want Me (Cheap Trick),1
I think?,1
Song: Careless Whisper (George Michael),1
that's the fic,1
Post-Episode: s03e01-e02 The Search,1
Pre series,1
minor references to occupational violence,1
put your money where your mouth is,1
Banzai Institute,1
Garak's Clothiers,1
Garashir probably,1
Strong Language,1
Right?,1
oo-mox light,1
you're here for internal monologues about the bajoran provisional government,1
Shakespeare Quotations,1
post-episode s3e15 Destiny,1
Garak's return home,1
Ben Sisko LOVES baseball,1
While you're reading this please just imagine avery brooks taking this SO seriously,1
in a relationship,1
Minor Injuries,1
episode tag: shakaar,1
friends to thinking differently about each other,1
sometimes you have to overthrow the government you helped to install,1
this is how civil wars start,1
Cardassian Politics,1
Implied Violence,1
Mentions of Garaks Implant,1
abusive parenting a la peepaw warcrimes,1
issues of self-worth,1
loss of self,1
pre-DS9,1
coming home,1
Episode: s07e09 Covenant,1
Mention of Dukat's past non-con,1
Mention of potential past non-con but none actually occurred,1
Moving through grief,1
Julian oriented snippet,1
five things,1
Toast,1
multifandom drabble treat,1
unconventional parenthood,1
Episode: s07e08 The Siege of AR-558,1
Snippet,1
These two deserved more scenes together,1
Gift Fic,1
Episode: s07e03 Afterimage,1
Getting used to Ezri,1
mentioned Julian Bashir/Elim Garak - Freeform,1
Cardassian Occupation,1
reference to children involved in the Bajoran Resistance,1
In Character,1
More tags added as I write chapters I guesa,1
idk how to do tags,1
Subtitles,1
Accidental Baby Acquisition,1
Discussing DNA with a six year old,1
just drowning in the love,1
Alternate Universe - Harry Potter Setting,1
mostly from Dukat,1
just something silly and short,1
people looking at Julian,1
a meh approach to canon timelines,1
set on DS9,1
Microfic,1
....of a third party,1
Protective Odo,1
just bear with me i'm working up to it,1
log format,1
one day i'll write something that isn't pre-slash or one night stands,1
Parents and Children,1
Case Fic,1
Denial of Feelings,1
Mild Gore,1
Neurodiversity,1
Insulting Dukat is a good passtime,1
Casual ableism from some other characters that gets corrected quickly,1
canon adjacent,1
he would have rather spent his time cooking,1
in season four of ds9,1
injury mention,1
sickbay,1
subtle fluff,1
Ezri has a lot of people in her head,1
Episode: s05e12 The Begotten,1
nuzzles and kisses,1
Light Pining,1
Quark is Mom Friend,1
Quark sprinting away from his feelings at top speed,1
but he isn't very good at it,1
i must be stopped,1
Storytelling,1
Alternate Universe - Ghostbusters Fusion,1
Alternate Universe - How to Train Your Dragon Fusion,1
gender? very confusing,1
Alternate Universe - Inception Fusion,1
tenderness and contentment,1
Childbirth,1
Explicit Sexual Content,1
Gender-Neutral Pronouns,1
Hate Crimes,1
Interspecies Sex,1
Nonmonogamous Relationship,1
Smut,1
Threesome,1
Threesome - M/M/Other,1
Xenophobia,1
Mission Fic,1
the relationships are pre-established and contained to one scene,1
we all need more ferengi suffragettes amIright,1
Ancient Rome,1
sneaky cuddling,1
Odo is a blanket,1
face licking is a Quodo fic trope now,1
Probably Gen but could be Garak/Bashir,1
Alternate Universe - Ladyhawke Fusion,1
Alternate Universe - Now You See Me Fusion,1
Alternate Universe - St. Trinian's Fusion,1
Alternate Universe - Star Wars Fusion,1
Alternate Universe - Stardust Fusion,1
Physical Disability,1
Club Vivid,1
Quark is gross and silly,1
Download Available,1
Video Format: Streaming,1
multifandom vid,1
Unreliable Narration,1
changeling speculation,1
slight fix-it,1
fish stew,1
blink and you miss it garak/bashir,1
blanket fluff,1
angst mention,1
Be Careful What You Wish For,1
Closet scene,1
Tension,1
You Are Cordially Invited,1
One-Up-Manship,1
Alternate Universe - 500 Kingdoms Fusion,1
Alternate Universe - Abhorsen Fusion,1
Alternate Universe - Daughters of the Moon Fusion,1
Alternate Universe - Discworld Fusion,1
Alternate Universe - Dragonriders of Pern Fusion - Freeform,1
Alternate Universe - Emelan Fusion,1
Alternate Universe - Ephemera Fusion,1
Alternate Universe - Mercy Thompson Fusion,1
Alternate Universe - Patricia Briggs's werewolves,1
Alternate Universe - Six of Crows Fusion,1
Alternate Universe - Time Travel,1
Alternate Timelines,1
sprouts,1
Somewhat minor roles for everyone other than Julian? I don't know when to tag characters,1
self injury,1
Mild Blood,1
Sort Of,1
Trope Subversion/Inversion,1
But not really because nobody dies,1
So much medical handwaving I'm so sorry,1
Telekinesis,1
just a friendly lunch,1
Weird things happen to Julian,1
not the main plotline but I work it in a little,1
shuttlecraft accidents,1
Poisoning,1
Provocation,1
julian always takes the joke too far,1
Alternate Universe - The Chronicles of Amber Fusion,1
Alternate Universe - The Lunar Chronicles Fusion,1
Alternate Universe - The Raven Chronicles Fusion,1
Holodeck Character,1
5 Things,1
Female-Centric,1
Mention of Canonical Character Death,1
Fluff between two bros,1
Garak is not subtle,1
Gregor likes soft things,1
Holodeck Malfunction,1
Community: tv-universe,1
O'Brien mention,1
Othello is surprised by the lack of racism,1
Othello misses Desdemona,1
Sisko read a book,1
Universal translators fix so many problems,1
We all miss Desdemona,1
Digital Painting,1
s7e5,1
Dukat's confused feelings for Benjamin Sisko,1
He's also grey-ace but I don't talk about it much,1
Rating May Change,1
Tags will be updated,1
Aromantic,1
Aromantic Character,1
Aromantic Julian Bashir,1
Genetic enhancement is mentioned,1
Awkward Conversations,1
Walk up call,1
Calling out behaviour,1
Chrysalis - Freeform,1
Emotional Abuse mention,1
Emotional Manipulation,1
Episode s7e5,1
Home truths,1
Non-sexual kinkshaming,1
References to violence but no actual violence onscreen,1
alien identity crisis I guess,1
canon suicide attempt,1
Sexuality,1
Strangers to Lovers,1
Cuddling & Snuggling,1
All platonic everything,1
Excessive Treknobabble,1
Gratuitous Bug-Related Injury,1
Rey is an (Adopted) Skywalker,1
Star Trek AU,1
Star Wars AU,1
Star Wars Characters in the Star Trek Universe,1
tragic backstories alluded to but not straight up mentioned,1
wow i am a nerd,1
Vidfic,1
Garak offering unhelpful ideas,1
Julian finding all of Weyoun's crap,1
Sexual Humor,1
Pansexual Character,1
Awkward Sexual Situations,1
First Love,1
Quark is a lil bit of a hypochrondiac,1
Stylish Hats,1
in which I am Julian,1
Slashy,1
angsty,1
another star wars/ds9 crossover,1
Alternate Universe - Real World,1
Awkward Romance,1
Slash,1
deep seated issues with inadequacy,1
kiss ass until the end,1
or the domonion you choose i like domonion better,1
wow cardassia what the heck happened,1
mentions of bullying,1
Moving back into quarters,1
the master pontificator Elim,1
As long as Ben is lost,1
also the barest hint of Quodo,1
Pants,1
with a side of background nog/jake because I love those two,1
Grumpy Friendships,1
Unhealthy Coping Mechanisms,1
Blink and you'll miss it,1
ahem,1
listen. Rom almost getting executed is more than just Kirodo angst fodder you dick ass writers,1
Feel-good,1
Frenemies,1
Gruff Grumpy Jello Dad,1
Nine is a cinnamon roll,1
Papa!Odo,1
Star Trek Bookverse,1
TOO GOOD,1
Jake and Ziyal being artist friends,1
Artists,1
Each year Jake makes a pilgrimage in honour of his lost father,1
it's not nearly as suggestive as the summary makes it seem,1
Jake will search,1
Post S7 DS9,1
Fem!Quark,1
I Blame Tumblr,1
There might be.... a little Siskuark,1
i didn't mean to,1
just a little,1
Pre-Femslash,1
specific users in general,1
you know who you are,1
Alternate Universe - Politics,1
Q2 - Freeform,1
Occupation of Deep Space Nine,1
Unreliable Perspectives,1
Torture,1
Suicide Attempt,1
gratuitous shapeshifting,1
Background Kira Nerys/Odo,1
more or less,1
Feelings of Inadequacy,1
Flash Fiction,1
Internment Camp 371,1
Tain POV,1
Tain's final thoughts,1
Captain's log,1
Mission Reports,1
Mixed Media,1
ds9reversebang 2016,1
Awkwardness,1
Uneasy Allies,1
Non-heroic character saves the day,1
Alien Character(s),1
Drug Use,1
Post-Episode: s07e08 The Siege of AR-558,1
post-WYLB,1
failure - Freeform,1
sort of technically a 1960s setting therefore period-appropriate homophobia/heteronormativity,1
But By Golly If It'll Make Julian S. Bashir Happy We're Going To Give Him Them,1
Elim Garak Doesn't Necessarily Deserve Nice Things,1
Ambiguous Relationship Status,1
Hologram POV,1
Not a comment on Julian's character as she doesn't know who he really is,1
but not Vic Fontaine or the EMH ie not a hologram that knows they're a hologram,1
Morn talks as much as he does in canon,1
Visions,1
but also sincere,1
Celestial Temple (Star Trek),1
Duty,1
Freedom,1
Great Link (Star Trek) - Freeform,1
Prophets (Star Trek),1
Hallucinations,1
Intersex Kelas Parmak,1
Intersexism,1
Species Dysphoria,1
Pah-Wraith,1
pagh-wraith,1
OP is kinda a foodie,1
Episode s03e05: Second Skin,1
False Memories,1
Repressed Memories,1
Episode s03e07: Civil Defence,1
Post-Peacekeeper Wars,1
Moving On,1
casually destroying capitalism,1
teetering dangerously on the edge of canon compliance,1
Mild Language,1
Past Child Abuse,1
Background Elim Garak/Julian Bashir,1
Department of Temporal Investigations,1
Comedy of Errors,1
Star Trek Secret Santa,1
Evil!Odo,1
Cover Art,1
Christmas Eve,1
Mostly Canon Compliant,1
Hinted Bashir/Garak,1
Mentioned violence,1
Subtitles Available,1
Mini-Fic,1
Implied Julian Bashir/Elim Garak,1
but justifiably so,1
cosmic horror,1
Background Julian Bashir/Elim Garak,1
But it never actually happened,1
Implied Death,1
Historical preservation,1
Meltdown,1
Jack's childhood,1
Eugenics,1
Third Culture Kids,1
don't know what you got til it's gone,1
the ust continues,1
POV Minor Character,1
Occupation,1
all awkward all the time,1
i am a terrible tagger,1
Self-Harm,1
Paradox,1
Alternate Reality,1
Episode: s6e21 The Reckoning,1
religious character,1
Stargate References,1
Work In Progress,1
Innuendo,1
Comedic treatment of stalker behaviour,1
Alternate Universe - Star Trek,1
Multiple Personalities,1
angst-free zone,1
Wordcount: 1.000-5.000,1
Odo introspection,1
shape-shifting,1
Homage,1
Canon Crossover,1
Community: where no woman,1
Family Secrets,1
Vids,1
Episode s05e16: Doctor Bashir I Presume,1
filter,1
vidding,1
New Year's Resolutions,1
brown-outs,1
common ground,1
malfunctioning turbolifts,1
Implications,1
Plotting,1
Anger,1
Songfic,1
Canon Genderbending,1
Unseelie Court,1
Hospitalization,1
Symbiotic Relationship,1
Blood Sharing,1
Messy Thoughts,1
keeping secrets,1
Unresolved Romantic Tension,1
Deep Space Drabbles,1
Pet au,1
this was going to be a multi chaper but i like it as a oneshot,1
Ferengi culture,1
Mutual irritation,1
Trill culture,1
Day At The Beach,1
Minor Canonical Character(s),1
Five Stages of Grief,1
Mental Breakdown,1
Post Season/Series 07,1
Alcohol Abuse/Alcoholism,1
Terrorism,1
freedom fighter,1
Hate,1
Post-Traumatic Stress Disorder,1
Resurrection,1
preening,1
Body Language,1
Books,1
Garak and Bashir's Literary Lunch Club,1
Retrospective,1
camouflage,1
enticement,1
Older Woman,1
Coming of Age,1
I may have been possessed by a Prophet at one point during the writing of this,1
Pets,1
Religious Themes,1
religious angst,1
Challenge Response,1
Debts Paid,1
Postcards,1
The Paladins Affair,1
"""Our Man Bashir""-verse",1
Community: fic_rush,1
Inferno!verse,1
Mirror!Middleverse,1
fic_rush,1
Pirates,1
World War II,1
Challenge: wherenowoman Mother's Day Fest,1
Video Format: AVI,1
Present Tense,1
Christianity,1
Star Trek: Deep Space Nine - Freeform,1
Community: dsnficathon2005,1
Fourth Wall,1
five times fic,1
POV First Person Plural,1
Community: where_no_woman,1
Alternate Universe - Canon,1
Community: au_bingo,1
community: femalegenficathon,1
Genetic Modification,1
community: awesome people of color comment-a-thon,1
Asexuality,1
adult becomes kid,1
Episode: s04e15 Sons of Mogh,1
Rosh Hashanah,1
Gen Fic,1
Vividcon,1
Captivity,1
Star Wars - Freeform,1
Yuletide Madness,1
Ratings: PG,1
day in the life,1
mother and daughter relationship,1
Jadzia Dax is awesome,1
Kira Nerys is awesome,1
Loneliness,1
over coffee,1
Alternate Universe - Crack,1
over lunch,1
talking in circles,1
Alternate Universe - Steampunk,1
Bets,1
Blackmail,1
Breakfast,1
Missus Clause Challenge,1
Aliens,1
Immortality,1
Gods,1
Female Character In Command,1
Queer Gen,1
Battle,1
Community: scifiland,1
Emo,1
Self-Discovery,1
Religious Themes & References,1
Short,1
NYR 2011,1
Big Bang,1
Original Character Big Bang,1
Privilege,1
Vulcan Culture,1
Asexual Character,1
Higher Powers,1
I Have V Strong Feelings About Bajor and the Way the Narrative Pushes It Aside,1
sensory processing issues,1
Morphogenic Virus,1
Kids,1
Water,1
Swimming Pools,1
Epic Friendship,1
Alternate Universe - High School,1
Bullying,1
Rebuilding,1
also hints of garak getting up to enjoyable off-screen dickens,1
and shouldn't one play to one's strengths?,1
change doesn't always have to mean a complete reworking after all,1
in many ways,1
which really he needs more of,1
podficlet,1
Mention of Death,1
Action/Adventure,1
you know what that means,1
plus Sisko,1
babies. LOTS OF BABIES,1
season 5,1
Section 31 Virus,1
link - Freeform,1
All Standard Dukat Warnings Apply,1
Epic Narcissism,1
Narcissism,1
Somewhere around there,1
Lost Luggage,1
BEST. DAY. EVER.,1
Coffeeshop AU,1
Community: pod_together,1
Podfic Length: 20-30 Minutes,1
Mentions: Garak/Bashir and Jadzia/Worf,1
Child Death,1
Science Experiments,1
Unresolved Emotional Tension,1
International Fanworks Day 2015,1
Awesome Ladies Podfic Anthology IV,1
Odo returns,1
Genderfluid,1
Exploration,1
Emetophobia,1
Reference to Canonical Character Death,1
Stand Alone,1
Works in this series can be read independently and in any order,1
Comment Fic,1
Substance Abuse,1
Community: comment_fic,1
abuse is not sexual in nature,1
Reproductive Rights,1
auditory processing issues,1
including the right to have children at all,1
losing custody of a child,1
alcohol mention,1
mild sexism,1
Informal Twitter Podfic Exchange,1
Adults playing,1
Body Horror,1
Mind Control,1
Yeerks,1
References to A Stitch in Time,1
mid-series,1
Purim,1
Season/Series 04,1
bonsai,1
Season/Series 05,1
Botany,1
Cranky Miles,1
New Friendship,1
New Relationship,1
Old Antagonism,1
Post Episode: s07e14 Chimera,1
Genocide Mentions,1
okay the death is canon btw it's spoilers for the series finale but apart from that,1
Tolan Garak - Freeform,1
Established pairing (mentioned),1
Professional setting,1
Shameless Trope Fic,1
Shrinking,1
Relationship Growth,1
relationship progression,1
FederationBorg,1
language politics,1
Artistic Sensibilities,1
Clones,1
Dominion problems,1
clone problems,1
Dress Up,1
Historical Roleplay,1
Kink Bingo 2011,1
Afterimage,1
introspective writing on actual scenes,1
Episode: s07e23 Extreme Measures,1
utter fluff,1
Valentine's Day,1
Cat,1
Spot hates everyone,1
restaurant AU,1
Cuddling,1
Elim and Julian and family snuggling in the morning,1
Bonding over trauma,1
Dart games,1
Fanvid,1
Memory,1
flowers for algernon - Freeform,1
Grown men being dinks,1
Slash if you squint,1
pretense,1
Roleplay,1
Singing,1
Sickfic,1
Spiritual,1
Family Angst,1
Good Intentions,1
Learning Disabilities,1
Wordcount: 100-500,1
Tumblr: ds9tumblzine,1
Religious Content,1
Time is Not Linear,1
Weyoun has a weird religion,1
Eventual Happy Ending,1
Music History,1
Survivor Guilt,1
Enabran Tain - Freeform,1
Gardening,1
Mila Garak - Freeform,1
pizzaverse,1
Three months is a long time,1
Occupation Era,1
The Alamo,1
Cake,1
Contemplation,1
the quiet dissolving of a life,1
American History,1
Colonialism,1
References to racism,1
references to slavery,1
Shippy Gen,1
Groundhog Day,1
Spoilers for Season 5,1
tropefic,1
Awesome Ladies Podfic Anthology,1
Female Characters,1
Huddling For Warmth,1
Weyoun 9,1
and his Bat Eared Son,1
too pure,1
Episode: s07e11 Prodigal Daughter,1
Our eternal Tennyson theme,1
Referenced Quodo,1
Theories on why Julian left DS9 for Cardassia,1
could be construed as a emotional abuse from Bashir's parents,1
Kira's view of Julian leaving,1
References to Kira's time in the rebellion,1
implied Ezri/Kira,1
references to body parts failing more metaphorical than literal but beware,1
the disintegration of found family,1
Bird feeders,1
Birds,1
Gay Pride,1
Gay Rights,1
Homophobia,1
Legacy of Elim Garak,1
Classical allusions,1
Bad Family Dynamics,1
Sleepiness,1
chosen family,1
XOs for the XOs,1
first officer love,1
Actual Good Parents Keiko and Miles O'Brien,1
"Discussing ""curing"" Non-neurotypical character",1
Julian's parents remind me of Autism Mommies,1
Not Neurotypical!Julian Bashir,1
Star Trek: First Contact - Freeform,1
Secret Crush,1
Feelings,1
Flowers,1
kids fic,1
not as sad as the summary suggests,1
you know this is actually a real trek cliche,1
Couches,1
Mention of characters being dead but way in the past,1
pride month fic,1
Before Awakening of a Trailblazer,1
Jem’hadar chase small animals for some reason,1
Heaven,1
No Angst,1
Spirits,1
life after death,1
Universal translator breaks,1
you could theoretically interpret this one as brotp but don't,1
Maybe they were low on drugs,1
Afterlife,1
Quark falls over,1
Someone’s pet gets in Dukat’s hair,1
Sitcom,1
Trust exercises,1
Previous Hosts,1
Symbiont,1
Ghost month,1
I actually wrote Garak lying for once,1
Fereshte,1
everything's the same except julian isn't cmo,1
Miles O'Brien POV,1
Post Gundam 00 S2,1
GFY,1
Fanmix,1
assassin julian,1
but you don't have to read it that way,1
he's a spy/assassin - Freeform,1
Canon Divergence,1
so that's a change.,1
Fights,1
Alien anatomy,1
Crushes,1
Murder Mystery,1
Rite of emergence,1
but i promise this is very dax-centric,1
"Episode Tag: s6e15 ""Honor Among Thieves""",1
cheesy religious pamphlet,1
Bechdel Test Fail,1
Garak is lonely,1
Garak likes surveillance,1
Garak needs a shit-ton of therapy,1
Gratuitous Never Ending Sacrifice Reference,1
It’s lonely in exile,1
Julian is a good friend,1
One could read it as pre-slash if one was so inclined,1
Platonic Kissing,1
fluff and feelings,1
platonic fluff,1
s03e21 The Die is Cast,1
tea fixes everything,1
hey julian guess what garak cares about you,1
pre-slash/good friends,1
probably ooc garak,1
Garak is as secretive as ever,1
Garak Trusts No-One,1
Especially when the tea is Tarkalean,1
Utterly Ridiculous,1
and Silliness,1
just cute nonsense,1
Adopted Children,1
On Hiatus,1
cardassians have tails,1
poor sisko,1
Tennis,1
Elim Garak/Cardassia - Freeform,1
nerds,1
Ziyal needs therapy,1
But he does open up a bit and admit vulnerability,1
Caring Julian,1
Delavian Chocolates,1
