,freeforms
Based on a passing thought from the_last_dillpickle,1
s2e10: Sanctuary,1
season 2 episode 10,1
Nonbinary Elim Garak,1
Full Colour,1
All Dialogue,1
Garak fixes his pants,1
rather cute,1
monstrousmay,1
Unhappy Ending,1
but also not pining,1
not for long,1
relationship,1
bashir has the fattest crush on data. for real,1
Soft Garak,1
injured Quark,1
worried Odo,1
Prompt 2 Monster Under The Bed,1
Mischevious Julian,1
Light & Silly,1
Lowkey Spy Stuff,1
Julian Pranks Garak,1
Garak Goes Along With It,1
Julian in his pilot costume,1
Friends With Benefits,1
tired julian,1
Adopting,1
Queer Relationship,1
Sid City Social Club,1
Starring:,1
But it's dialogue only so getting their voices down was all I needed,1
But that's every convo they have that's not angsty soooooo,1
It's not like a comedy but these two ya know the banter,1
Okay I have seen the episodes relevant to Julian and this ship,1
This is just about 600 words of nothing but flirting,1
This time I HAVE seen the show,1
The Author Regrets Everything,1
The Author Regrets Nothing,1
and garak's like but i LIKE YOU SO MUCH like this,1
are they together and does it matter?,1
Sisko is Everyone's Dad,1
julian has several WHY AM I LIKE THIS moments,1
nothing gets resolved,1
shhh it doesn't even matter it's SKANTS,1
skantfic,1
Understanding,1
Original Non-Binary Character - Freeform,1
undefined label,1
Devotion,1
Portraits,1
drabble for the prompt °Sin°,1
set in maybe season 2 or 3,1
soft and sweet,1
Flu,1
Worship,1
This Sin Goes Waaaaaaaaaay Beyond Love,1
Loyalty,1
Sick Julian,1
(apparently? according to Sid and Andy),1
(i.e. the actual actors of Garak and Bashir performing queer shippy fanfic on video),1
Alexander Siddig - Freeform,1
Andrew Robinson,1
I can’t believe this happened but somehow it did,1
Episode: s06e05 Favor the Bold,1
Little Achievements,1
Making this Ship Semi-Canon After 27 Years,1
no beta I die like a Jem'Hadar,1
Symbionts,1
The Nature of Time,1
Canon-Typical Violence,1
the throuple is implied at the end,1
maybe this is what Weyoun deserved all along (it is),1
they kiss though,1
its subtext but theyre gonna kiss,1
we run on vibes not plot,1
Amsha Bashir's A+ Parenting,1
Family Dynamics,1
Islamic References,1
Mild Language,1
Garak Is A Pest,1
Decisions,1
Different World,1
Mental Confusion,1
watching movies and cuddling,1
alternative reality,1
people changing gender,1
this was supposed to be a vacation,1
reverse world,1
weyoun 8 my beloved,1
the inherent intimacy of sharing your weighted blanket,1
mentions of cannonical bad parenting,1
as in they're together & in love but haven't talked about it,1
be proud of me Keevan isn’t a hopeless weyoun simp in this fic,1
brief mentions of sex,1
Foot Massage,1
phil morris did this i am just following his lead,1
speakin of phil morris sir i am a huge fan i loved you in seinfeld,1
the fake dating fic that about two (2) people asked for,1
time to push my remata’klan himbo agenda again,1
But we love him for it,1
Song - Freeform,1
audio file,1
cave echo,1
inspired by thunder song,1
thunderstorm,1
Protective!Odo,1
Enabran Tain (mentioned) - Freeform,1
I'm implying they're both ND with that but not enough to tag it,1
Changeling!Odo,1
unexpected female body,1
stuck on earth,1
sentimental about rocks,1
not that he’s ugly now,1
that’s it that’s the fic,1
EXTREMELY domestic,1
title is awful,1
what kind of psychopath does that?,1
why is it this long?,1
Reflection,1
inspired by sid city,1
no plot only ramble,1
why am i like this,1
Cover Art,1
Autistic Original Character,1
Jadzia Dax Lives,1
Miles has a garashir crisis,1
Minor Original Character(s),1
pencil sketch,1
everyone involved has had character growth and by GOD we're going to enjoy it,1
gratuitous use of Kardasi and Arabic,1
Stranded Together,1
no matter how hot he was,1
please don't check my science,1
neither am I thirsting over young andy robinson,1
wake-up,1
worry and fear,1
POV Third Person,1
penguin-shaped humidifiers,1
ambiguous pov,1
ive never read a stitch in time I just know about via fandom osmosis,1
references to Julian and Garak’s childhoods,1
this can be read as either Julian or Garak POV -reader can decide which,1
Garak’s having a bad day,1
I'm Sorry,1
I’m gonna stop digging this hole now,1
I’m not projecting onto Garak,1
Julian cheers him up,1
it has no business being this long,1
guest starring kukalaka,1
maybe? - Freeform,1
Texting,1
and also when you played the gay lizard,1
Original Alien Species - Freeform,1
julian and elim both like eachother but they dont get together here,1
couple disputes,1
vain lizard man,1
vanity thy name is garak,1
Julian being stubborn,1
Fade to Black,1
Caring partner Garak,1
Cardassia is unsuitable for humans most of the time,1
you got caught out garak,1
Cardassian Literature,1
and yes that is important,1
Drug Use,1
garak refuses to open up like a normal person,1
wrist kisses,1
Come on guys it's me I can't take anything seriously,1
Julian “word vomit” bashir,1
as is my style,1
all the feels,1
Growing Old,1
Kind of dark,1
the vain jackdaw and his borrowed feathers,1
potential dinner date,1
okham's razor,1
heatstroke,1
Embedded Images,1
(everyone is pining for Odo in this one),1
Fix-It of Sorts,1
Past Abuse,1
Vorta Culture,1
Garashir Musical,1
these two finally talk about it (sort of),1
Musical Format,1
Dunking on Garaks drugged up fashion choices,1
just something I wrote today,1
Vanity,1
(or is it second kiss? lol),1
discussion of disguise,1
disguises,1
i still suck at it but never mind,1
i threw them a bone because i felt bad about how i treated them in the last one,1
julian bashir's detective work,1
i'm still bad at that,1
like a tiny little bit,1
oh well,1
Animal Rescue,1
injured animal,1
Chapter 2 is just a Siskoshir version ending lol,1
Future Tense,1
Because it's me,1
Episode: s01e03 The Naked Now,1
Episode: s05e15 Power Play,1
Inquest,1
sweet and lovely,1
References to Drugs,1
Doctor Bashir is taking care of Garak,1
old married garashir,1
non-linear of course,1
please picture one of those tiny food stalls you find at the mall or state fairs for this thank you,1
Julian Bashir’s Foot Fetish,1
Bowling alley,1
AND it’s far far less angsty by far than ANYTHING ive ever written,1
Garak Is An Attention-Seeking Drama Queen,1
(at least from my autistic perspective),1
peace in a time of war,1
speaking in metaphors,1
Julian gets some comfort,1
spy metaphors,1
Love Confession but not the first time,1
the ant and the dove,1
very thinly veiled innuendos,1
Body Worship,1
kinda? more body positivity maybe,1
Beta'd,1
Mentions of Panic Attacks,1
Mentions of Self Harmful Stims,1
Julian being an autistic mood,1
Garak being his angsty self,1
Post-Episode: s07e03 Afterimage,1
author is autistic,1
mentions of meltdowns,1
panic attack/meltdown solidarity,1
Fluff with a smidgen of ouchies,1
Blankets,1
just their usual canon levels of banter/flirting,1
Genderbending,1
picks and chooses from beta canon,1
and its communal pickle stands,1
teenage Julian,1
who had a sadder childhood Garak or Julian?,1
why do I insist on trying this format again?,1
young adult Julian,1
Episode: s07e03 Afterimage,1
Kukalaka cameo,1
Identity Reveal,1
Sibling dynamic,1
big brother Julian,1
some Quark/Odo if you squint,1
enjoined garashir,1
Complicated Relationships,1
mentions of Jake/Nog,1
of sorts,1
the platonic yearning of it all,1
Oops,1
Very little beta we die like Jem'Hadar,1
Alternative Pronouns,1
taking all bets,1
surprise surprise they are not favourable,1
pre-augmentation Julian,1
my boys set each other up,1
because I have to throw them a bone when I’m cruel to them,1
because they can’t just communicate like normal people,1
but also some humour,1
but less thirst because he’s younger,1
but this time they’re Julian’s,1
discussion of genetic augmentation,1
get therapy boys,1
inventive title right?,1
garak is very good at cheering julian up,1
it didn’t work the first time it’s not gonna work now,1
kid Julian,1
kind of sad,1
also they are very in love and very comfortable with it,1
Tired Julian Bashir,1
Caring Elim Garak,1
Maquis (Star Trek),1
Loss of Identity,1
based on another recent fic that i desperately wanted to write a sequel to,1
from a human perspective Garak skips a few steps,1
if i hadnt entirely ignored which books were supposed to be discussed,1
Traditional Art,1
I don't even know what to call this I'm sorry,1
Is it fluff? What even is this?,1
Poor Miles,1
he doesn't deserve these shenanigans,1
Although I am too scared to write about said Kelas Parmark for the time being,1
I don't even know what to call this? Is it fluff? It's kinda fluffy :)),1
I will pepper in the fact that Kelas Parmak exists,1
Set after ASIT,1
Episode s03e18: Distant Voices,1
photosensitivity,1
not in the metaphorical sense anyway,1
not as dark as it sounds,1
autistic elim garak,1
Cardassian eyesight,1
Darkness,1
Dramatic Elim Garak,1
comforting julian bashir,1
Allusions to Cardassian romance novels? Is that a thing???,1
Remix,1
lunchies at the replimat,1
this is the first star trek fic i'm posting ... fear,1
Allusions to A Stitch in Time,1
dialogue prompt,1
of a sort,1
you could almost read them in a row,1
Ectotherms,1
Whumptober 2021,1
headcanon that Cardassians become heat-seeking limpets when they get too cold,1
Whumptober,1
Bruises,1
written on a lazy Sunday afternoon,1
um...,1
Sad Julian Bashir,1
not really. julian is sad and he stays sad but not alone,1
pls read the notes :),1
post s3e11,1
they love each other so much oh my god,1
slightly suggestive in places,1
baby Julian,1
and also about official school photos,1
Garak has opinions about human school uniforms,1
Unrepentant Fluff,1
lunchies in the replimat,1
tender gentle kisses to the back of the hand,1
julian's augmentations,1
fuss fuss fuss,1
Completely pointless,1
Low Impact,1
Don’t Judge Me,1
I KNOW I said I was never illustrating a fic again,1
I can’t help it,1
I could just squish him,1
because he doesn’t know what vine is,1
I may have strange tastes but I’m not a pedo,1
Pointless,1
but I couldn’t think of a better one,1
but I’m a very visual person,1
eat my rod,1
he was so cute,1
Season 4 Episode 10,1
Oblivious Elim Garak,1
julian finding young photos of garak,1
Emma by Jane Austen,1
they/them Ezri,1
Dorks in Love,1
Closing Time,1
Fic Contest,1
Garak's Clothiers,1
Pre-Episode: s02e22 The Wire,1
major character death but don't worry they're fine,1
trek on twt,1
Mildly Shippy,1
cat noises,1
I present to you Baby Garak with gap teeth,1
I want to call this crack fic but it's a bit too sad,1
Julian Bashir's complicated feelings about childhood and parenthood,1
1940s,1
vague references to enabrain tain's a+ parenting,1
Strictly when Garak is an adult to be clear,1
Transporter Malfunction,1
and then some bullshit happens,1
kid pictures,1
Garak go to bed challenge,1
Julian Bashir Is A Disaster,1
the lengths Garak will go to,1
(ambiguously) Unrequited Crush,1
food and cooking,1
Cannot believe that this is a tag,1
Baby Cardassians,1
Trek Tribute Zine,1
Transporter Shenanigans,1
Old Man Garak,1
Somewhat epistolary but only if you consider recorded personal logs the equivalent of letters,1
Damar owns a bar,1
POV Benjamin Sisko,1
seriously I don't know how the angst snuck in,1
thank you Casey Biggs for that,1
Quark's Canon-Typical Ferengi Guilt,1
Roleswap,1
post by infernos light,1
Mild TW for discussions of aging and death,1
she is the gossiping hub on the station,1
These two are fools your honor,1
nosey julian,1
replimat (in)action,1
on an isolinear rod behind a false panel,1
pure thirst,1
the thirst doesn’t start till the young adult pictures,1
Garak’s just trying to enjoy a story about Julian’s pre-med days,1
author is jewish and so is julian,1
The Golem of Prague - Freeform,1
title is slightly misleading,1
wink wink,1
young adult pictures,1
young andy robinson thirst,1
Fluff I guess,1
Lunch date,1
Jewish Characters,1
also OBVIOUSLY Jadzia knows,1
Episode: s07e23 Extreme Measures,1
These two aren't very good at emotions,1
i need to know what Garaks opinion on Zola's works would be,1
Dayoun is discussed,1
Tale of the Bamboo Cutter,1
Post-Episode: s03e15 Destiny,1
just tooth rotting fluff,1
arguing about literature,1
cardassian kissing,1
gratuitous use of original female characters,1
hell if i know,1
talking softly while gazing at the sky,1
human kissing,1
i can do what i want,1
Platonic Matchmaking??,1
like when does it take place?,1
Dinner,1
replimat,1
time is weird in this,1
and it turns into a rant,1
as it always does with him,1
POV Changes,1
basically Quark is trying to sniff out where Odo might be hiding,1
Allusions to smut,1
Handcuffs,1
and it's my fic so,1
In Love,1
Because I have ADHD,1
Bashir has adhd,1
drinking too much,1
everyone knows they're in love,1
except them,1
Canon Divergent,1
Everyone lives,1
Sweet of Heart Dumb of Ass,1
Insecure Quark,1
gala uniform,1
comic style,1
Soft Odo,1
Post-Episode: s04e06 Rejoined,1
behind the curtain,1
alien conference,1
Clueless Odo,1
Handholding,1
Mention of Bashir/Garak,1
Potential Two Shot,1
(or I hope so anyway),1
My First Fanfic,1
Klingon Opera (Star Trek),1
Surprise Party,1
Tora Ziyal Lives,1
Worf Beats The Shit Out Of Gul Dukat,1
and we are IGNORING the gross ziyal/garak in canon,1
idk what else to tag this,1
set sometime in season 6,1
Evil Author Day,1
Unfinished,1
Don't trust a word he says,1
Garak lies a lot,1
Post-Episode: s01e03 Past Prologue,1
Non-Sexual Intimacy,1
Touch-Starved,1
tired,1
Fluff and a little Angst,1
One-Year Anniversary,1
julian learns about commitment :),1
nature and memory,1
And the complexities therein,1
Gul Dukat is a terrible father,1
literally never written fanfic before,1
And enjoys it,1
Julian is not ok,1
Inter-Species Relationships,1
Mental Breakdown,1
Heavy-handed metaphors,1
Very vague romantic undertones,1
Weird flirting,1
Light and breezy,1
Shakespeare on Cardassia,1
Drunk Quark,1
Groomzilla,1
Rules of Acquisition,1
but it’s okay he has Quark to defend his honour,1
poor Odo always getting slander,1
Accidental Kissing,1
Episode: s06e07 You Are Cordially Invited,1
haha jk... unless? 😳,1
what if you were a glass and we accidentally kissed,1
bad at feelings,1
The O'Briens very briefly,1
fairy tale fusion,1
The Doctor and the Castellan,1
Hybrids,1
Personal Growth,1
Background Het,1
FebuWhump2021,1
Isolation,1
Garak's love of chocolate,1
Solitary Confinement,1
Forward Garak,1
Antici.....pation,1
UST,1
post-Episode: s01e05 Babel,1
iatrophobia,1
Chibi,1
Canon Divergence - Episode: s07e06 Treachery Faith and the Great River,1
but you know me i proofread like ten times,1
(Or rather Lunch Debates),1
space goblin,1
changeling confusion lol,1
Growing Up,1
Autism,1
Parent-Child Relationship,1
the tiniest bit of angst,1
character study Julian bashir,1
he must on a certain level be unbearable,1
we are talking about a man who reads 500+ year old books in the 24th century,1
What if the writers had thought about the emotional implications of these episodes,1
kinda canon-compliant,1
Miles does not aprove of this relationship,1
Garak's weakness is a small human child,1
Literary References & Allusions,1
canon scene embellishment,1
Fairy Tale Parody,1
True Love's Kiss,1
This is the silliest thing tbh,1
i have no idea how to tag this,1
a conversation that is silly,1
ashfur did nothing wrong,1
Alternate Timelines,1
Star Trek: Just in Time fest Challenge,1
yearning touches,1
Bad Advice,1
Temporarily Unrequited Love,1
Discussions Over Lunch,1
Pre-Reletionship Garashir,1
The Hare and the Tortoise,1
The Tortoise and the Hare,1
Digital Media,1
Background Odo/Quark,1
Bad Communication,1
Background Slash,1
Complete,1
Everyone has advice,1
Garak is a flirt,1
I literally didn't know this pairing existed a week ago,1
If they just talked to each other this fic wouldn't even exist,1
Julian Bashir is an idiot,1
first time posting,1
Last To Know,1
Oblivious,1
Slow realization,1
Elim Garak and Julian Bashir Lunch Dates,1
Portrait,1
Friends to friends,1
Tails,1
Flashbacks,1
Garshir - Freeform,1
Post-Dominion War (Star Trek),1
screenplay,1
Post-Episode: s04e26 Broken Link,1
Simulation,1
Not a fic,1
Post-Episode: s05e09 The Ascent,1
ASIT spoilers,1
Bit miffed Elim Garak & Tolan Garak isn't a pre-existing relationship tag,1
Pathetic Elim Garak,1
Kelas Parmak the Sass Master,1
Kelas cheats at kotra and Garak would like everyone to know,1
What are you all doing? WRITE MORE ASIT!,1
Just In Time Fest,1
set late season 5,1
WTF Kombat 2022,1
uhhhh the intersections between land and love ?,1
Traditional Garashir,1
And Julian is a stupid genius,1
just very gay and for what,1
not a grim and horrifying way,1
First Christmas,1
Alternate Universe?,1
Hospitals,1
Human Garak,1
Meeting for the first time,1
Modern times,1
excessive coffee consumption,1
but like in a zany way,1
Garak is secretly a giant romantic,1
Vinyl Café remix,1
Original Cardassian Characters - Freeform,1
Original Characters - Freeform,1
Christmas Dinner,1
Reality Bending,1
Time Bending,1
Weirdness,1
playful hug,1
Christmas Tree,1
though not as much as previous installments,1
the young crab and his mother,1
not very explicit though,1
Suicidal Thoughts,1
Interspecies Cultural Exchange,1
Jews In Space,1
Some Plot,1
(a very brief),1
watch Miles O'Brien suffer,1
Three Sentences,1
but not a lot,1
set in one of the earlier seasons idk exactly when,1
for like - Freeform,1
Dialogue partially based on a movie,1
but there is a Ferengi,1
despite the title there is not actually a kiss,1
if you ship Quodo,1
possible pre-slash - Freeform,1
My poor babies,1
not as funny as previous installments either,1
Good Mood,1
sorry but this is about poetry,1
sometime in s5 after dr bashir i presume,1
Wet kisses,1
surprise,1
ie my favorite tags,1
but i don’t actually write the languages i dont have the energy for that,1
as always complicated thoughts on genetic engineering,1
Starfleet Intelligence,1
medical ethics,1
Episode: s03e20 Improbable Cause,1
Garak being all broody,1
garak can have a little found family...as a treat,1
Sapsarrow,1
a love letter to cooking and a hate letter to the star trek replicators,1
Star Trek Languages,1
So Much Poetry,1
debates of cardassian literature,1
every chapter is it's own little ficlet,1
garak kneads dough,1
i just love writing them both liking eachother,1
colorful friendship,1
Passion,1
ridiculously self-indulgent,1
if nobody else will write it then I WILL WRITE IT,1
captain Julian Bashir - Freeform,1
cardassia as part of the federation,1
peaceful cardassia,1
pre-federation,1
professor Garak,1
security chief Garak,1
pining Julian bashir,1
shifting reality,1
student Julian,1
me?? projecting my desire to be multilingual on julian bashir?????? nooooooo,1
the 80s,1
time jumps,1
like at the end thats all,1
kdjsfhg and mild stuff littered in parentheses,1
Period Typical Attitudes,1
Period-Typical Sexism,1
Police Brutality,1
Holosuite Dates (Star Trek),1
Internal Monologue,1
another silly thing I wrote,1
Keiko POV,1
Fanfiction,1
Internalized Homophobia,1
Episode: s5e22 Children of Time,1
Quark is pissy,1
and also in deep denial about his feelings,1
Workplace Relationship,1
Episode: s03e07 Civil Defense,1
Jadzia plays matchmaker,1
Post-Episode: s03e07 Civil Defense,1
alcohol mention,1
and subtle kiradax while we're at it,1
like pre-garashir subtle,1
subtle garashir,1
Dick Jokes,1
I'm still bad at scripts,1
cock jokes,1
discussion of porn,1
matchmaker Keiko,1
Garak & Keiko botany buddies,1
ipad written,1
but not really,1
Post-Episode: s05e14 In Purgatory's Shadow,1
Pre-Episode s05e16 Dr. Bashir I Presume,1
mostly though - Freeform,1
also they're both trans in this,1
but they're t4t,1
it's not a plot point,1
i just read the nexus again,1
this is my first fic in almost 10 years so I don't know how to tag sorry,1
The Nexus - Freeform,1
The Wolf in Sheep's Clothing,1
San Francisco,1
theyre too cute,1
jadzia is a wingman,1
garak and bashir's lunch dates,1
Alien Abduction,1
Kidnapping,1
Yes Really,1
enjoying that denobulan sausage garak,1
extremely high brow humour,1
Garashir Kid,1
Invasion of Privacy,1
probably a bit OOC,1
Kira/Odo (past) - Freeform,1
This is extremely sappy,1
I guess it’s Weyoun 5?? but it could be 6 or 7,1
non-binary!ezri,1
no established timeline,1
thats not important,1
no one's actually homophobic but it's talked about a lot in the beginning,1
lots of hand holding,1
garak is a bit of a romantic,1
I live for melancholy musing,1
Non-linear as usual,1
So sue me,1
elim garak loves julian s bashir,1
Sue me again,1
AU where Tain is alive and well,1
Implied/Referenced Homophobia,1
Jake/Nog (mentioned),1
set after it's only a paper moon,1
garak very obviously flirting,1
enjoyable company,1
mentions of garak's shitty childhood,1
the dog the cock and the fox,1
folktale adaptation,1
And Gets One,1
Weyoun needs a hug,1
feed me tacos and tell me I’m pretty,1
canon-typical trauma,1
Friends to... Something else,1
Tooth Rotting Fluff,1
Season 4 Episode 1-2,1
Snarky Garak,1
General Scientific Hand-Waving,1
Season/Series 05,1
Party,1
technically it's not really a date but i think it counts,1
Wordcount: 100,1
talk about how cardassia treats gay people,1
no idea where this comes from but have it,1
Goat,1
AU where Julian is a piano player and Garak owns a bar,1
could POSSIBLY be construed as gen but who would want to?,1
my name is the nervous asexual for a reason,1
Implied/Referenced Sex,1
Followed by Sincere,1
Garak gets love,1
Odo writes a holonovel,1
Self-Esteem,1
sweet space lizard son deserves all the love,1
ALLEGEDLY,1
Episode s01e16: The Forsaken,1
Everything Odo Hates in the Universe,1
Mild Spoilers,1
Regeneration,1
Turbolift,1
Body Pillows,1
Everybody Embarrass Julian Bashir Day,1
I feel like Jadzia would be a Xena Warrior Princess Fangirl,1
Quark's only hobby is teasing Odo,1
Sentimental nonsense,1
Genderfluid Character,1
except that this is once again a star trek fic based on a dream,1
does spooning count as first base,1
and for once the dream was funny,1
Episode 06-04,1
self-similar fractal angst,1
Separations,1
Ever - Freeform,1
It never happened,1
No Dominion war,1
Q being Q,1
Qcard endgame,1
romance maybe?,1
Magical Realism,1
Non-Explicit Sex,1
but its only angsty because Garak is sad and hurt,1
luckily Bashir is a doctor,1
slight AU,1
Annoyed Lizard,1
Too much giggling,1
Dirty Talk,1
I don't know,1
I have no explanation you guys,1
Genderplay,1
Present Tense,1
Implied/Referenced Alcohol Abuse/Alcoholism,1
Artists,1
Sexuality,1
Slow Romance,1
Strangers to Lovers,1
True Love,1
is that a thing?,1
Trek Rarepair Swap,1
Quark is there for two seconds,1
Interlude,1
Jake and Ziyal being artist friends,1
Resolved Sexual Tension,1
Pants,1
with a side of background nog/jake because I love those two,1
AU where Nothing Bad Happens Ever,1
Ferengi cultural norms,1
Quark and Odo have kids,1
Love Bites,1
Julian cuddling with two (2) lizards,1
Enemies,1
Sexual Humor,1
Partners to Lovers,1
Computer Colors,1
References to Torture,1
GIMP (GNU Image Manipulation Program),1
Ink,1
Male Character of Color,1
No Sex,1
Pencil,1
loreshir,1
meet cute,1
so to speak,1
Addressing a slight problem with the crew of the defiant,1
Pansexual Character,1
Itll make sense once you read,1
Like who is in charge when they do that,1
This is a quick thing addressing that,1
Deleted Scenes,1
Awkward Sexual Situations,1
BFFs,1
Erotica,1
Eventual Romance,1
even the angst has angst,1
Dementia,1
Copious Amounts of Sass,1
5x22 Children of TIme,1
gratuitous shapeshifting,1
But By Golly If It'll Make Julian S. Bashir Happy We're Going To Give Him Them,1
Elim Garak Doesn't Necessarily Deserve Nice Things,1
Ambiguous Relationship Status,1
Hologram POV,1
Not a comment on Julian's character as she doesn't know who he really is,1
but not Vic Fontaine or the EMH ie not a hologram that knows they're a hologram,1
sort of technically a 1960s setting therefore period-appropriate homophobia/heteronormativity,1
Morn talks as much as he does in canon,1
Old Friends,1
but also sincere,1
Post-Episode: s07e08 The Siege of AR-558,1
more or less,1
DS9 Reverse Big Bang,1
I get a little preachy,1
here be monologues,1
Teenage Dorks,1
(but also AU),1
Betrayal,1
alien identity crisis I guess,1
we all need more ferengi suffragettes amIright,1
it's small bc it's literally inspired by a shitpost,1
Explicit Sexual Content,1
Quark is gross and silly,1
face licking is a Quodo fic trope now,1
Odo is a blanket,1
Shapeshifting,1
sneaky cuddling,1
tenderness and contentment,1
Alternate Universe - Pacific Rim Fusion,1
Childbirth,1
Gender-Neutral Pronouns,1
Originally Posted on Tumblr,1
Hate Crimes,1
Interspecies Sex,1
Nonmonogamous Relationship,1
Smut,1
Threesome,1
Threesome - M/M/Other,1
Xenophobia,1
Garak is a lizard,1
The Ascent-like shenanigans,1
air and water and ice and fire,1
idk feelings and shit and then they kiss,1
Worf Brooding,1
But it never actually happened,1
Grief,1
Implied Death,1
Alternate Universe - Dragons,1
Alternate Universe - The Last Unicorn Fusion,1
I'm Not Sure What's Going On Here,1
Quark Being Weird,1
Quark Trying To Flirt,1
Hand holding kink,1
the mildest of body horror,1
Julian Bashir as doctor bear,1
accidental acquisition of relationships and cats,1
i have no excuse i'm sorry,1
no dialogue in chapter 1,1
poor julian is confused awh,1
silly and fluffy,1
Season/Series 04,1
set during later series 4? before Odo becomes a solid,1
Background Julian Bashir/Elim Garak,1
Odo's gooey insides,1
too many metaphors about the elements,1
Bisexual Male Character,1
Bantering,1
Melon - Freeform,1
distracted doctor,1
fun things,1
naughty lizard,1
Headcanon,1
also they talk about Frankenstein because why not,1
Bisexual Julian,1
But its not a secret in the first place,1
Nostalgia,1
First Date,1
Technically being outed by someone else,1
Rarepair Gre'thor,1
Star Trek Rarepair Swap Round 7,1
(but nothing too scary),1
Nineteenth Century British Literature,1
Clumsiness,1
Playful teasing,1
Also probably wildly OOC,1
(i'll get back to the soft quodo romance someday...),1
Bad Flirting,1
Sisko Cooks,1
hey miracles do happen,1
i’m just really bitter okay,1
takes place post-Enigma Tales,1
Episode Tag: ‘Distant Voices’,1
also featuring Sisko and Dax,1
also partially inspired by this week’s discovery i guess,1
an alternative to the ending of distant voices i guess,1
Alternate Universe - 1950s,1
Alternate Universe - Far Beyond the Stars,1
Character(s) of Color,1
Covers from before the series to shortly after The Wire,1
probably would take place some time during season seven,1
Episode: s05e22 Children of Time,1
Dramedy,1
Mommy Issues,1
Religion,1
a day in the life,1
bemused fluff,1
just a plain & simple tailor,1
I’m not saying Julian is a disney princess but,1
I wasn’t satisfied with beta canon so i did a thing,1
unexpected reunion,1
aka SAD ENDING but i think they'll work things out eventually,1
Unresolved Romantic Tension,1
Prison,1
i don’t even know when to slot this into canon,1
slight angst,1
holosuite date,1
just pure fluff,1
Christmas Shopping,1
Presumed Death,1
also appearances by Jadzia Ben Worf Kira and Ezri,1
accidental date,1
slight jealousy,1
Post-mid-Season 5,1
Because Jadzia is alive and well in this fic taking place during season 7,1
Pretentious Writing,1
Sadness,1
The Worm is so alive,1
Orb Experience,1
The Prophets think these two should kiss,1
Board Games,1
Chocolate Box Exchange,1
Unresolved Tension,1
death mention,1
Jadzia is his roommate,1
Julian is a witch,1
Kukalaka is there,1
Witches,1
friends wanting to be lovers forced to be enemies,1
it's my dream fic and I loved making it,1
Stuffed Toys,1
Sisko's POV,1
Emotional Conflict,1
Breaking and Entering,1
Song-inspired,1
mostly thoughts,1
season 7-ish i guess,1
Cardassian culture is terrible,1
Queer History,1
Richard Bashir is an ass,1
mid-season 7,1
mildly angsty breakups,1
Fantasy,1
more angst i guess,1
unsubtle Babylon 5 easter egg,1
Muteness,1
more kidfic yay,1
trying to tell the lizard about your feelings,1
Awkward Conversations,1
Episode: s04e03 Hippocratic Oath,1
slight infidelity,1
because why wouldn’t he,1
quark’s has an arcade now,1
i didn’t really proofread this one i’m sorry,1
Transistor (Video Game) AU,1
but in a kinda flirty way?,1
it's kinda weird,1
putting the Character Death warning in just to be safe,1
Mild Innuendo,1
i have no idea when this takes place,1
mention of minor injury,1
a hint of angst,1
a lot of thoughts too,1
Much ado about comma placement,1
basically a drabble,1
like clouds made of sugar,1
(or something beyond frenemyship at least),1
just fluff,1
Cooking Lessons,1
all at Dukat's expense,1
Gothic,1
takes place during birthright part 1,1
Alternate Universe - Ghosts,1
Bonding,1
Quark is a bad student,1
Worf worries about people and is grumpy about it,1
Garak thinks and shit,1
I hope it comes through the nothing happening,1
Julian drinks tea,1
Julio bullies Lizard,1
Lizard is better for it,1
flirty banter,1
nothing really happens,1
teacups and time,1
they're in love though,1
group date,1
Orion Syndicate,1
i headcanon garak as nb,1
can't rightfully tag this as m/m since,1
They're both pretty jealous,1
Child Death,1
Autumnboy odo continually readjusting to his new life,1
Existential Angst,1
Odo POV,1
Garak is a grump,1
Julian needs to stop,1
Episode: s05e06 Trials and Tribble-ations,1
Napping,1
and Quark's apprehension re the tribble menace,1
Mentions of presumed character death,1
Kid-fic,1
but assumed,1
not really - Freeform,1
Episode: s02e26 The Jem'Hadar,1
the barest hint of reciprocal feeling,1
the slightest glimpse of sincere concern,1
Invisibility,1
Garak is paranoid and jumps to conclusions,1
Richard Bashir is useless and barely in the fic,1
Undercover,1
Undercover as a Couple,1
Chocolate,1
Roleplay,1
JUST,1
Wow,1
It's requited,1
Possibly Unrequited Love,1
fake death,1
Episode: s03e05 Second Skin,1
A gun gets waved around,1
I wrote it as established relationship but you could read it as them getting together,1
Shovel Talk,1
Hormones,1
unusual friendship,1
Advent Calendar 2017,1
Day 9,1
Fake-Out Make-Out,1
Julian has probably considered getting together with anyone on the station,1
a rewrite of that scene in ‘afterimage’,1
disgusting,1
it doesn't feature much,1
I can't believe I wrote mpreg,1
lunch discussions,1
and i don't know how to write anything else apparently,1
Episode: s02e08 Necessary Evil,1
it's fluff ofc bc i'm a SAP,1
Nudity,1
Disney World & Disneyland,1
set briefly after birthright part 1,1
Tain is evil,1
Smitten Odo,1
Pet Cat,1
Grumpy Bajorans,1
mostly indulgent ship feels,1
Julian is too good a friend,1
some world-building,1
just your basic trauma filled young love in a war zone,1
Garak Gets Jumped,1
Odo Rescues Him,1
Star Wars Rare Pairs Exchange 2017,1
Abusive Parents,1
Bad Parenting,1
Family Issues,1
the moving feels,1
Apartments,1
