Andrew Robinson,1
Alien-Fucking Form,1
Trust me to make the non-sexual prompt sexual,1
"Set during ""Crossover""",1
elim garak on earth!,1
Dialogue partially based on a movie,1
Canon-Typical Attitudes,1
Porn But Without Most Of The Porn,1
I'm sorry again,1
Inspired by Orpheus and Eurydice (Ancient Greek Religion & Lore),1
Established Weyoun/Keevan,1
language learning,1
Keevan might be a serial killer,1
wedding crashers,1
Party Planning,1
caring for a child,1
when i use that tag i know im writing about keevan,1
Torture is a love language for Garak and Julian is canonically obsessed with James Bond,1
Light Sadism,1
There's No Dominion War,1
jury's still out on that one,1
(apparently? according to Sid and Andy),1
oh wait nevermind jury's back and they say he Definitely is,1
(i.e. the actual actors of Garak and Bashir performing queer shippy fanfic on video),1
discussion of canon character death,1
a What If One of the Infant Changelings Landed Somewhere Nice Actually,1
Garak Is A Bastard,1
Sex in a Vehicle,1
damar's piss kink,1
i've also decided that cardassians have hemipenes so enjoy that,1
character with it/its pronouns,1
seriously this is just piss i am so sorry,1
some sort of dubcon i guess but don't worry damar definitely wants it,1
Minor Appearance by Kasidy Yates,1
General Scientific Hand-Waving,1
hopefully balanced!,1
Minor Appearance by Lupaza,1
And does this count as Porn With Feelings?,1
How do I politely say this is a fic about Garak and Julian dry humping?,1
Minor Appearance by Shakaar,1
legacy,1
Career Paths,1
I'm horrible at tagging things,1
Episode AU: s01 e01 Emissary,1
Cardassian chilrden,1
damar's degradation kink,1
Extremely unsanitary,1
i think odo deserves a bunch of wild siblings as a treat,1
Bashir has questionable medical ethics,1
Imaginary Elim Garak,1
mild blasphemy,1
Woman on Top,1
Ferengi-typical sexism,1
Apologies if you like Riker,1
very bad ideas about gender,1
more like enemies to ? to ??,1
conflicted feelings,1
Damar lives,1
DS9 S04E04 Hippocratic Oath,1
Minor Appearance by Garak,1
Minor Appearance by Jake Sisko,1
Dax symbiont,1
Season 4 Episode 1-2,1
Snarky Garak,1
just odo finding one of his fellow 100 infant changeling siblings,1
Star Fleet Politics,1
Ziyal is alive,1
Sisko in is comma,1
Damar is Alive,1
but still turned out pretty wild,1
Eye Trauma,1
Gang Violence,1
Implied/Referenced Pregnancy,1
Music as Healing,1
Saving a Child's Life,1
The Family We Choose is Stronger Than the Family We Are Given,1
y'all I'm not kidding this starts hella dark,1
Adoptive Faily,1
With Sincere Apologies to Billy Joel,1
but I promise I don't write things that don't end well,1
Past Brainwashing,1
bashir is only in this for a moment,1
Miles is a good bro,1
Medical Conferences,1
Blind Character,1
Disfigurement,1
suez canal/ever given inspired,1
Wingman Benjamin Sisko,1
changeling linking,1
but only in reference :),1
fairy tale,1
enjoyable company,1
Kira/Ezri if you squint real hard,1
Invasion of Privacy,1
im making up stuff for all the star trek races and no on can stop me,1
no beta we die like gul dukat,1
not quite Jadzia/Worf,1
as yet unpublished memoirs,1
Jake/Nog (mentioned),1
Kira/Odo (past) - Freeform,1
Sisko's Bajoran House,1
This is extremely sappy,1
Dukat got stuck in the wormhole,1
Having Faith,1
Gorn bites,1
references to alien transphobia,1
The author is a nerd,1
Set vaguely after 'Dr. Bashir I Presume',1
quiet moments,1
sexualtension,1
LGBT,1
movies - Freeform,1
IDIC (Infinite Diversity in Infinite Combinations),1
first holiday,1
Fireworks,1
just silly domestic fluff,1
dirtytalk,1
the Risa outfit makes a cameo,1
well part of it anyway,1
Confetti Cannon,1
datenight,1
heavily implied garashir,1
if you know what i mean,1
attemptathumor,1
damar gets a booboo,1
Shared spaces,1
And that's the echolalia,1
Pride,1
and Garak being dramatic for fun,1
But then I realized I only had one scene in mind,1
Autistic-coding,1
Darkfic,1
But how can Bashir be evil,1
Search for power and immortality,1
Utilitarian view of individuals,1
So this is what was left,1
I like it,1
At first this was supposed to be a huge thing,1
pride flag,1
Nonbinary Quark,1
Nonbinary odo,1
She/He/They pronouns for Quark,1
And no freaking plot,1
gender discovery,1
general tag for ferengi cisnormativity and all of their stuff,1
Alternate Universe - Magic,1
Prompt: Accidental Marriage/Bonding,1
briefly referenced,1
He can't be evil,1
Accidental Wedding,1
Hints of Jadzia/Leeta,1
End of the World,1
USS Discovery (Star Trek),1
garak worries that something is very wrong,1
julian bashir is my awkward son and i will defend him,1
supportive husbands,1
Tain Is a Terrible Father,1
Prompt: Secret Relatives,1
Garak's dark and haunting past and all that,1
Prompt: Dreams/Hallucinations,1
worf hasn't come to ds9 because kiradax reasons,1
it's about the yearning,1
julian has very high standards of himself,1
nothing is wrong at all,1
i tried to format this like a real episode,1
i think it counts anyways,1
Heavy Conversations Over Tongo,1
prompt: pining,1
Discussions of Suicide,1
the dominion is bad news,1
Poor Biohazard Precautions,1
Unexpected honesty,1
small spaces,1
Just pro-Ferengi propaganda,1
Bruising,1
Power of Friendship,1
Philosophical Discussions,1
Intoxicated Sex,1
Religious fasting,1
gratuitous everything,1
Sexsomnia,1
coworker sex,1
you can't genetically engineer away pure instinct,1
dermal regenerators,1
general malaise,1
Prompt: Injury/Recovery,1
Pre-Slash (if you want),1
Past Julian Bashir/Palis Delon,1
He's Julian Bashir,1
Julian has some self-worth issues,1
I'm out here writing smut you guys,1
seriously it's terrible,1
who knows maybe ill make this a series,1
cardassian hound people are absolutely fucking insufferable,1
damar gets fingered in public and hatefucks weyoun in the bathroom about it,1
The GEs are what i'm calling Julian and the Institute residents,1
i wanted Ziyal to be in this but it was already too long,1
i just think they're neat and as war criminals have an incheresting dynamic,1
Sarina Douglas (Deep Space Nine) (mentioned),1
i'm here to introduce my theory that weyoun is addicted to microtransactions,1
esp bc Kira has no reason to hate him so viscerally,1
but in this theyre actively bastards,1
Patrick (Deep Space Nine) (mentioned),1
Neurodivergent friendships,1
it's not actually like Public but it's close enough,1
there's a little bit of violence here as a TREAT,1
Nausea,1
very xeno alien genitalia,1
the morning after,1
Those are your raptor hands sir,1
Trill romance hangups,1
because they're all genetically engineered,1
you know how it is,1
Not to be taken seriously,1
Rude by Magic!,1
bashir has terrible taste in music,1
Bottom Weyoun,1
Forced Nudity,1
Dom Weyoun,1
Forced Mind Meld,1
takes place vaguely around season 2,1
Cardassians with tails because I'm into that I guess,1
Sub Damar,1
Top Damar,1
Canon Divergence - s02e21 The Maquis,1
Blood and Torture,1
but really now,1
just me yelling about Starfleet's poor defensive planning,1
(with each other),1
Alexithymia,1
Some of really want evil Bashir,1
Bit heavy on the dialogue,1
Jadzia Dax/Worf (mentioned) - Freeform,1
Dysphoria,1
not ASiT compliant,1
one (1) swearword,1
Team Dad Benjamin Sisko,1
toddlers destroying property,1
"And what you might call ""self love""",1
Mention of sex,1
shitty parents,1
Richard Bashir is an asshole,1
Miles is a good friend,1
Jack (Deep Space Nine) (mentioned),1
Good Old Fashioned Garashir,1
Julian Bashir's Exes,1
"Well this is my take on how to make him ""evil""",1
If Wishes Were Horses AU,1
Thanks to Section 31,1
Cross-Generation Relationship,1
Soft sex,1
Julian Bashir/Miles O'Brien (if you want),1
because quark,1
Adult Fear,1
but i really loved this concept and the lore i created for it so,1
because i think their hate for each other is hilarious,1
bc cardassia never invaded bajor in this,1
The Federation is inherently bastardous,1
Lauren (Deep Space Nine) (mentioned),1
Babies That Simply Do Not Sleep,1
Julian has a meltdown,1
jadzia and julian can commit a little treason. as a treat,1
dominion war? never met her,1
Odo would like the solids to just not,1
fluff and plot,1
I want to elaborate on the Kira and Dukat dynamic,1
just some green ensigns fucking around,1
horrifying shapeshifting attempts,1
trans feelings,1
and i love him with jadzia too much to hurt his feelings,1
See notes for more warnings,1
Ear Piercings,1
interrogation-implied,1
Alternate Universe Exchange 2020,1
Rom-com tropes treated seriously,1
oblivious gay disaster kira nerys,1
sex in front of a mirror,1
somewhat of a vent fic,1
Setlick III,1
so is this bajoran,1
Miles O'Brien and depression,1
Miles O'Brien and PTSD,1
this worm is gay,1
Shamelessly Tropy,1
Episode: s04e11 Data's Day,1
set in s7,1
and Garak helps him a bit,1
Skin Hunger,1
Minor Meltdown,1
S5E14,1
I swear I'm in therapy,1
Odo comes back,1
we shall have a holosuite wedding,1
Suicide Attempt Mention,1
space gladiator,1
spoilers?,1
or maybe I'm projecting,1
Kira/Leeta,1
and Morn/Garak (one-sided),1
chaotic accidental matchmaker Lwaxana my beloved,1
gonna of course mention some of the wild and wacky crushes that happen in the ep,1
gratuitous Shakespeare references,1
Quark is depressed okay,1
illustrated (sort of),1
depression lowkey,1
AU: Arranged Marriage in Canon Universe,1
look.... DS9 s3e10 Fascination is actually just Midsummer in space so i have to reference it OKAY??,1
Ro Laren is a lesbian y'all,1
matchmaker Molly O'Brien,1
non-canon zanthi fever crushes mentioned in this fic are:,1
elliptical narrative,1
it's kind of pre-getting together/getting together,1
Oranges,1
Kind Garak,1
some sexual humor,1
It's all fun and games until shit gets real,1
Begone Dukat,1
poor decision making,1
Alternate Universe - 1980s,1
Garak's many issues with intimacy,1
Cardassians with tails because I said so,1
to Husbands?,1
Julian and the gang work in a really shitty shopping mall,1
Death is Apparently a Theme...,1
Ficlets,1
the mystery of Garak's shifting hairline,1
plastic surgery,1
Froday Flash Fiction Challenge,1
Pictures Come to Life,1
Trans!Sara Sue,1
cosmetic surgery,1
Final scene is more somber,1
Renna Illa - Freeform,1
garak can have a little found family...as a treat,1
forked tongue,1
awkward dating,1
mostly julian wanting to affirm garak in some way after what happens with tain,1
no jezri,1
s5e15,1
set during in purgatory's light/by inferno's shadow,1
Don't Ask,1
except my best friend and myself,1
hence more,1
Garak being all broody,1
nobody asked fore more weyoun and damar porn,1
Julian has a hard day,1
strange fluids,1
the founder is wise and demandith the porn,1
No Beta: We die like Jem'hadar!,1
Romantic Parallel to Garashir,1
it's always dunk on garak day in cardassian resistance HQ,1
Movie Nights,1
except I legit forgot Miles is the one to introduce the Alamo,1
lot of Romulans,1
plunnies up for grabs,1
Wet kisses,1
Language and Linguistics,1
colorful friendship,1
surprise,1
Ominous Positivity,1
And all the baggage related to it,1
No Plot Just Feelings,1
Bi Jadzia Dax,1
friends! in! space!,1
there is some Garak and Bashir POV eventually,1
Unconditional Love,1
sex with a shapeshifter who is not currently humanoid,1
coming out to yourself,1
kira's unrequited feelings for jadzia dax,1
major lesbian? more like major REPRESSION am i right,1
queer joy,1
characters with minor appearances:,1
Fake Enemies,1
Gay Odo,1
Gay Quark,1
canon whomst my canon now bitches,1
Some references to one-sided Quodo,1
References to TNG episode The Chase,1
Decapitation,1
for some reason the reader is confused with both Odo and Garak at different times,1
reader's gender is... uncertain,1
Kirishima Eijirou is a Good Friend,1
Klingon Adoptions,1
no beta we die like edington,1
Homewrecker Jadzia,1
featuring my oc damar's wife named kajia,1
i am here to present my theory that damar had a rebellious teenage phase,1
i'm gonna be real with u chief i didn't know she had a name until after i gave her a backstory,1
idk which weyoun this is so just general weyoun,1
so rip to damar's actual wife but kajia is the love of my life and she's married to me now,1
but only to test the implant,1
Just Some Manips,1
Morn - Freeform,1
the mortifying ordeal of talking about feelings,1
Miles O'Brien - Freeform,1
jabara knows everything,1
pre nog/jake sisko - Freeform,1
jacuzzi,1
Accepting his role as Emissary,1
or just friendship if you want,1
goodbye kiss,1
Soft Jake Sisko,1
Nog has to leave,1
Sisko's Mission,1
Garak and Bashir - Freeform,1
Julian missed lunch,1
Garak is an understanding lover,1
plunnies,1
pop culture references,1
Demonic Possession,1
a bit of angst,1
crackship,1
Garakistricky,1
Why is somebody always drunk in my fics?,1
Mirror universe referenced,1
Gay Elim Garak,1
Garak’s exile,1
Lwaxana solves her problems by creating problems for others,1
Plunnies in the form of manips,1
Lwaxana POV,1
I love that that's a legit tag,1
Plunny,1
Keiko O'Brien - Freeform,1
ficspiration,1
Why can’t I take anything seriously?,1
Hacking by a Non-Hacker,1
I was aiming for angst and hurt/comfort but I missed by an entire quadrant,1
Implied rape/non con (it didn’t happen don’t worry) Garak’s tall tales,1
i can't write,1
Post-episode: season 2 episode 22 the wire,1
Trying to anyway,1
shrug emoji,1
women at war and in love,1
descaling I guess?,1
but he tries to pretend it's not happening,1
Skinny Dipping,1
Jadzia and Leeta are the flirty bisexual friends we deserved to see more of,1
Multiple Trans Characters,1
semi-asexual budding relationship,1
really there's so much snuggling,1
datashir,1
Second Date,1
Learning to choose,1
barely justifiable homoerotic medical exam,1
mention of violence,1
riker being a jerk,1
Because I can't not write him in it seems,1
I am not writing in first person for the first time in ages,1
Fix-it scene with Julian,1
Implied possible Garashir,1
My first work with this pairing,1
"season 1 episode 15 ""If Wishes Were Horses""",1
I pulverized my own heart with this one,1
Bureaucracy comedy in space,1
(Just a little bit),1
(to a ridiculous degree),1
mention of damar's wife,1
dukat is such a bastard no matter what,1
i love Grilka/Natima,1
dukat you can't just give a man your own skin that's fucking gay bro,1
i know some of y’all like him,1
graphic slutty alien sex,1
kira and ziyal are only mentioned,1
me @ dukat: you took a perfectly good first officer and ruined him,1
what if Ezri...got a different worm,1
Dax and Kahn are soulmates actually,1
middle aged man gets FUCKED by a different middle aged cartoon villain,1
the butterfly effect of dukat fucking damar to damar becoming legate,1
weird cardassian physical size politics,1
Writer's Month 2020,1
wildly inappropriate gifts,1
Gotta trans 'em all!,1
Past Jadzia/Lenara,1
Take a deep breath we're diving right in,1
And He Knows It,1
nose booping,1
Some wlws making out,1
Admiration,1
Because Julian get sloshed and let's slip that he boned with Garak,1
Fake Out Make Out,1
Body Exploration,1
Erogenous Zones,1
Because Jadzia mentions that Julian has helped her through some shit before,1
Space Husbands,1
Ridges,1
Who Knows?,1
Dayoun is discussed,1
Relationship of equals,1
but now it is,1
Yelp in Space,1
alien biology (implied),1
cardassian anatomy (implied),1
cardassian noses,1
cardassian ridges,1
but not beta canon compliant,1
Weyoun is scared,1
damar is worried for him,1
a finishing piece to S05E04: ...Nor The Battle to the Strong,1
It’s pretty heavily ‘implied’,1
this kid has ptsd are you happy now,1
Annoying Husbands,1
Bathroom Humor,1
help him,1
Garak is bad at showing affection,1
desperately needed to see Julian reassure Jake that he shouldn't feel bad about running,1
Julian is a bad cook,1
but brief,1
Kelas is bad at gardening,1
Kelas is sexy,1
The only timeline for this is it's past season 3 episode 4 Equilibrium,1
Really this is just a bit of goofy fun if you're looking for that,1
Rated T for mentions of sex,1
Making fun of your spouses,1
Oh yeah vomiting if alluded to but not described in any detail,1
dukat is responsible for damar's piss kink,1
dukat also knows manipulate and mansplain,1
damar hentai moments,1
sorry I dunk on Quark so much,1
Arguing in the Replimat,1
it's all about the hurt/comfort,1
Fruit,1
Station-wide Conspiracy,1
here you go Watching,1
(for want of a better description),1
Vague medical stuff I absolutely did not research,1
video transcripts,1
Trans!Simon Holmes,1
Julian scans things when he's nervous,1
My poor babies,1
not as funny as previous installments either,1
Garak is mentally ill,1
Garak and Julian have a baby,1
Equal Parts Fluff and Angst,1
not very explicit though,1
nothing graphic though,1
Raising a Child,1
So lots to look through,1
or plan out very well,1
Quark has more friends than he thought,1
unrequited qrunt in spirit if not explicitly,1
What's The Opposite of a Fix-It Fic,1
references to alien conversation therapy,1
and garak's like but i LIKE YOU SO MUCH like this,1
are they together and does it matter?,1
but there is a Ferengi,1
lunchtime debates,1
Brunt is a wretched conflicted twerp,1
possible pre-slash - Freeform,1
julian has several WHY AM I LIKE THIS moments,1
nothing gets resolved,1
Updating as I get it organized,1
despite the title there is not actually a kiss,1
Conflict of Interests,1
if you ship Quodo,1
Tons of colored illustrations from a few years worth,1
the young crab and his mother,1
though not as much as previous installments,1
consent is all over the map,1
lots of yearning,1
Aromantic Character(s),1
Ambiguous canon timeline setting,1
fix-it fic kinda,1
But they are bad at communication for two intelligent people who rarely shut up,1
Mildly Dubious Consent Due To Identity Issues,1
That is less anonymous than intended,1
Alternate Universe - Pet Store,1
as far as Herb is aware anyway,1
Like one curse word,1
Etiquette lessons,1
Inappropriate touching,1
all dukat knows is gaslight and take advantage of naive people,1
T-rating for Herb's active imagination,1
literal fluff,1
Rabbits,1
whoops all worms,1
It's DS9 what were you expecting?,1
Mentions of Linguistics,1
Parental Aizawa Shouta | Eraserhead,1
Sex Hut,1
Rated T for language,1
shhh it doesn't even matter it's SKANTS,1
Past Sexual Assault,1
Telepathic Shenanagins,1
no beta and I did die writing this,1
tagging that because better safe than sorry,1
Random Technical Problems,1
skantfic,1
scientific report,1
though that fic is after they get together so,1
losing a bet,1
streaking across the station,1
Body Positive,1
and a little angst to keep things interesting,1
Star Trek Enterprise: Rise of the Federation: Uncertain Logic,1
entries,1
garak's cute nose,1
didn't like the original,1
flaying,1
can he any height,1
onelastime,1
pornwithlove,1
pornwithpassion,1
topjulian,1
maybe? i cant tell these days,1
He’s dead,1
All inclusive reader,1
Damar is just mentioned,1
Food Fair,1
Defiance,1
Even though he's a sub in the streets,1
Julian Bashir being a cocky shit,1
Julian wants to be a dom in the sheets,1
can be any (consenting) age,1
Fast Food,1
can be any race,1
accidental drugging,1
makinglove,1
bedroomfantasies,1
Oralsex,1
Makingup,1
post-Transition,1
Manicures & Pedicures,1
nothing dramatic happens,1
Garak Character Study,1
Disclosure,1
Julian's body is distracting,1
communication is key,1
Inappropriate Behavior,1
Meaning,1
it's super short,1
Multi-Era,1
(in pt 5),1
when I say sexual tension I mean it,1
tropes are fun,1
I love writing peeved Worf,1
The Federation as a metaphor for how the government sucks,1
can be any weight,1
good girl kink,1
the garashir is not dubcon,1
yes sir kink,1
professor Garak,1
security chief Garak,1
drunk decisions,1
For the title I mean I'm sorry,1
shifting reality,1
student Julian,1
Episode s07e13 Field of Fire,1
the 80s,1
Choose an idea!,1
Any of these!,1
time jumps,1
Can be read as friendship,1
one (1) singular spank,1
Height Differences,1
lots of generally unpleasant things,1
canon-typical alcohol and language,1
no kira/odo,1
No Gendered Pronouns for the Reader,1
There's an implied romance in between Spock and McCoy but I didn't want to put it in the tags,1
pre-federation,1
The Wire - Freeform,1
Sapsarrow,1
Alternate Universe?,1
self challenge,1
Human Garak,1
Meeting for the first time,1
Modern times,1
Original Characters - Freeform,1
Reality Bending,1
and then there was fluff,1
Time Bending,1
captain Julian Bashir - Freeform,1
Self Prompt,1
Hold Me - Series,1
cardassia as part of the federation,1
gender neutral reader,1
peaceful cardassia,1
lot going on in this fic,1
Everything happens in roughly this order,1
Julian Bashir can't sit still,1
Boys' Love,1
debates of cardassian literature,1
Episode: s03e05 Second Skin (indirectly referenced),1
lizard babies,1
a love letter to cooking and a hate letter to the star trek replicators,1
Emperor's New Clothes (Fairy Tale),1
finding out,1
post season 5 finale,1
lots of bilingual bonus here,1
so here it is as a fanfic,1
support and learning,1
no betaed,1
thought this would have made for a cool episode,1
universal translator issues,1
Rant,1
you can read Klingon? this is the fic for you,1
Protective Julian,1
brief depictions of interrogation,1
crack!fic with feeling,1
every chapter is it's own little ficlet,1
in which Mirror Brunt is a sad boi and Quark comforts him,1
A protects B from injury with their own body; B is deeply affected by A being hurt,1
one hundred years of solitude - Freeform,1
room for a smutty sequel,1
it's the imagination aliens that don't have consent,1
the never-ending sacrifice,1
as per canon,1
what’s up with that spoon thing 😉,1
good for me!,1
julian and elim both like eachother but they dont get together here,1
garak kneads dough,1
i just love writing them both liking eachother,1
Deep Space Nine Episode: s04e17 Accession,1
Spoilers for both series,1
Voyager Episode: s02e15 Threshold,1
this wasn't going to be DSD,1
Cardassian hand kisses,1
(however my tweaks to canon do make it even less consensual than it was in the show),1
Roses,1
Thoughts of death,1
sex scandal,1
im gonna make all of you satou stans just you wait,1
oops I mean Dukat as Accidental Spiritual Advisor,1
parental alienation syndrome,1
and then there's fluff,1
Sex with yourself but not masturbation,1
Class 1-A as Family (My Hero Academia),1
LGBTQ,1
Food is People,1
Family Problems,1
Cardassians lay eggs,1
no beta we die like weyoun for the fourth time,1
Windows Photo Editor,1
Hatching,1
its more to do with symbolism,1
First Christmas,1
Weyoun being a goddamned creep,1
dom/sub dynamics,1
back home,1
i love making up tags,1
Spies (?) are bad at communicating,1
difficulty in leaving the past behind,1
emotionally confusing dreams,1
intense feelings,1
Face Punching,1
this is just sex with some introspection,1
Top Chef,1
Garak being nosy,1
Slight cultural misunderstanding,1
Dukat as Accidental Therapist,1
Sexual Imagery,1
difficult past,1
Dukat as Catalyst,1
deep hurt,1
Dukat is Always Right,1
Resisting Gul Dukat is Futile,1
Adopting,1
Garashir fluff,1
Fucking on the Altar,1
Sex-favorable Ace Character,1
dukat/keevan is rarely shown,1
All that Klingon stuff,1
mention of past drug addiction,1
lowkey angst (because it's Garak),1
Used As Bait,1
Or at least I think its funny,1
it's really heavy-handed with the sappiness,1
There Was Only One Bed,1
bc I can't seem to resist putting getting together flashbacks into established relationship fics,1
pre-relationship garashir,1
getting married,1
Honor,1
non-sexual nudity,1
Rites of Passage,1
Rituals,1
slight daddy issues,1
friend zone to end zone,1
night on the prowl,1
DS9 season 4,1
Enterprise season 2,1
Julian has a crush on everyone,1
Science by a non-scientist,1
Sillyfic,1
Takes Place During the Show,1
(just gonna say now. the boner is not taken care of),1
tbh i think this is my magnum opus lmao,1
Reconstruction,1
cold war au,1
but not much actual spy craft,1
but I might write a plot one day maybe,1
becoming part of the Federation,1
war memories,1
supportive Garak,1
take care of yourself,1
Discussions of genetic augmentations,1
also julian is DUMB,1
Fem!Julian,1
they're both lovesick idiots but they don't want to tell each other,1
Or is there?,1
Clandestine Encounters,1
also ages of all the kids will be posted here,1
may have forgotten one set of nose ridges,1
this is for my fic What are we now?,1
visual aids cuz 7 characters is a lot in one chapter,1
in which Damar gets a small moment of hope before its snatched away,1
Fem!Elim,1
(also the ending is just a bit sad but not too much),1
repost,1
do i need to tag every single weyoun who makes an appearance,1
TOS era uniforms,1
also i have never written jadzia before,1
3k of Julian introspection,1
mentions of Miles O'Brien - Freeform,1
and i think thats beautiful,1
Julian is raggedy,1
and relatable as fuck,1
i usually write ezri and jadzia is Very Different,1
julian is like 'comforts u by talking about himself',1
mentioned garashir,1
Post-Episode: s05e06 Trials and Tribble-ations,1
cultural discussions,1
rejoined was a flawless episode but i made it better,1
this is just a short snippet,1
trans worms in love,1
Our Man Bashir AU,1
and angsty mutual pining and self-doubt,1
friends to fake married to lovers,1
T'Kumbra Crew,1
it's equal parts ooey gooey sappy silliness,1
these disaster boys just have a lot of latent angst that i cannot ignore completely haha,1
Canon Lesbian Relationship,1
but im feeling some type of way tonight,1
(not so much actual quodo as it is just quark getting an unintentional boner lmao),1
Talking Animals,1
Control Issues,1
Shipping,1
slow burn?,1
Disobeying Orders,1
Cardassian courting,1
Not too much,1
Garak is shady,1
Yeah I wrote Leeta into a Craigslist missed connection and I'm NOT sorry!,1
THIS FIC HAS EVERYTHING:,1
We jumped the track to canon-town,1
the rule of three,1
Who's the old bastard who cursed Garak? Doesn't say in the fic but it sure is fecking Enabran Tain,1
a sassy Garak,1
Julian what have you done,1
'Twas lunchies in the Replimat by mention only,1
this episode makes me so sad,1
a skeptical Miles,1
and healthy interpersonal boundaries,1
so here we go,1
inspired by a tumblr post,1
which is hardly relevant,1
real world AU,1
but not aggressive,1
Battle of Clontarf,1
Christmas Cookies,1
but i might make a continuation,1
Advent Challenge,1
sex with a holosuite program,1
‘whoops,1
weyoun hates himself whenever he has sex,1
Weyoun resident Cumdump,1
even if weyoun is into it,1
like the founders sex traffick the vorta dubious lmfao,1
Brian Boru - Freeform,1
References to the Beatles,1
Episode fix-it: s2e23 Crossover,1
reader's gender keeps changing due to weird space stuff,1
Julian Being Ridiculous,1
Kidney Theft,1
Fanart of a Fanfic,1
sick rival fic,1
Major Kalenna,1
Odo cares about Quark fight me,1
Galipotans,1
although with this ending you might think it is,1
(it's less actual brunt/quark as it is just brunt),1
sovietSpy!Garak,1
Garak says fuck,1
s05e07 Let He Who Is Without Sin,1
Minor time skip,1
The Garak/Damar tag is seriously lacking in volume so I figured I would contribute,1
If you get through the sex there's a cute part about Julian lmao,1
Despite the fact they're both thinking of other people,1
recovering Cardassia,1
skipping some steps in there though lol,1
Dax and Kahn are meant to be together,1
Ezri is Captain now because she deserves it,1
Jadzia already knows what the fuck is going on,1
that's it that's the story,1
and has a tail,1
Are these pairings a little cursed?,1
nothing graphic tho lmao,1
this is very stupid,1
the Feregi adopted Christmas,1
gingerbread,1
Snowball Fight,1
Sledding,1
the reasons are stupid,1
the concept of time,1
but hey i liked it,1
(a little bit),1
dukat has a breeder kink,1
Unhappy Recollections,1
lizard porn,1
i like lizards,1
Vetar Personnel,1
Episode: s07e24 Preemptive Strike,1
emotional catharsis,1
break up and reconciliation,1
Post-Episode: s04e06 Rejoined (Star Trek: Deep Space Nine),1
absurd fights,1
unspecified sexual content,1
It's a short-ish one,1
I just like jungles,1
I made up everything about the vorta homeworld,1
Keevan was just bored,1
Weyoun being repressed,1
questionable morality,1
...in terms of story length not time of day,1
i added the tigan tag because of what i wrote for the essay part,1
Weyoun/Damar is in chapter two,1
captain ezri,1
Learning to Listen,1
Hurt/Comfort (emotional),1
memory repression,1
trippy nightmares,1
I don't really think I HAVE any additional tags for this one!,1
(suppressing their trauma as hard as possible without alerting their loved ones),1
Anorexia,1
Julian has an eating disorder,1
please acknowledge my attention to detail,1
young Jules / Julian Bashir,1
i referenced the rejoined script like fifty goddamn times,1
theyre just gay and thats all there is to this one,1
Steamed Hams Meme,1
Miles has PTSD,1
Steamed Hams,1
Relapsing,1
but it's like...legit medical jargon (special interest gang rise up),1
I Hope It's Funny Anyway,1
mostly just an exercise in writing elusive characters,1
food hoarding,1
undying lust for Gul Dukat,1
just dudes beings bros,1
All Right in the End,1
clueless disaster bi is clueless,1
handsy tailor is (consensually) handsy,1
Teeth,1
canon-typical Garashir,1
Palm Reading,1
So slight warning for transphobic Dukat,1
Garak's work is a constant background threat,1
Julian's augmentation referenced but never made explicit,1
Liberties taken with anthropology,1
Injured Characters,1
So now you all have to deal with it,1
I got an idea for transmasculine Tora Ziyal and I had to write this,1
Sisko is a good dad,1
Abusive Parent,1
Prophesy,1
Compromise,1
Dukat is a transphobe because of course he is,1
minor PTSD insinuations,1
set during season 3 probably,1
uhh idk its cardassia and its hot,1
needy sex,1
Cereal,1
Mentions of Medical Practice,1
Talking During Sex,1
Assertions of anthropology the author isn’t qualified to make,1
restoration and renovation,1
how long have i been here,1
This covers a lot of ground for such a short fic,1
Drunk Odo,1
look yes he isn't JUST a tailor but he does make wedding dresses for the entire station,1
Julian being adorably ridiculous,1
mentions of sex but it's fade to black every time,1
seriously not an ounce of angst to be seen here folks,1
this bad boy can fit so many headcanons in it,1
More Tags Than Words,1
he has 183 of them on file,1
not a lot but like you CAN'T have ds9 without found family sorry i don't make the rules,1
Ezri gets to be a Counselor,1
new-ish married couple,1
Julian Has Two Hands,1
Enemies to Family,1
takes place right before Damar's defection,1
i love them so much y'all,1
Alternate Universe - Stardust,1
Scooby Doo Style Mysteries & Hijinks,1
Living Together,1
gratuitous depictions of gardening,1
Inspired by Scooby Doo,1
Romantic Roleplay,1
reverse haram,1
Pre-relationship garashir but its endgame,1
that seems unnecessary,1
we are talking about a man who reads 500+ year old books in the 24th century,1
(i say as if im not the author),1
In which Julian has a dentist office in a shopping mall next to Garak's chocolate shop,1
Shopping Mall AU,1
and maybe one day i shall write my version of the wire for this,1
currently still preslash,1
the founders are the catholicism,1
i would certainly like to,1
modern day AU,1
sometimes all you have to do for character development is fuck dukat a few times,1
not shown but discussed,1
now with: political intrigue and the mob,1
the idea is courtesy of xenobotanist,1
which i hope shall change,1
What if the writers had thought about the emotional implications of these episodes,1
kinda canon-compliant,1
Business,1
Episode: s06e21 Frame of Mind,1
its a very thinly veiled metaphor,1
i love weyoun more than myself,1
it’s kind of like if romance was a calm philosophical conversation,1
the original characters are unimportant and dont even have names,1
until the episode right after the weyoun six one,1
he must on a certain level be unbearable,1
no beta I die like a Jem'Hadar,1
and those scenes all include garak,1
but Ive made some more scenes for it,1
Wilderness Survival,1
but he also has sentiment for julian,1
stuck in a room for reasons,1
due to episode,1
