,freeforms
Healing Power of Love,1
Communication Issues,1
CURSED FIC,1
weyoun as a slightly more competent version of littlefinger,1
weird cardassian gender stuff,1
Dukat and Garak’s One Night Stand,1
aggressive sex,1
the author attempting something a bit more lovecraftian with the Founders,1
My 13th fic,1
post episode 6x06,1
Some politics,1
One Night Stand,1
Religion,1
Or whatever the Cardassian equivalent is,1
Orgasm denial/delay,1
let Damar get pegged 2021,1
Weyoun talks too much,1
Julian Bashir: Secret Agent,1
Definitely not dating,1
Experienced/Inexperienced,1
hopefully??? I tried to be funny,1
cursed fanfic,1
and this is what i come up with,1
Lowered inhibitions,1
Phone Sex,1
Subspace call,1
because Julian got high as a kite,1
the premise is slightly crack,1
Alternate Universe - Episode: s06e13 Far Beyond the Stars Setting,1
The Prophets did it,1
Shran disapproves of Garak’s lies,1
POV Shran,1
Only my third attempt at smut,1
Period-Typical Racism,1
Post-Episode: s06e13 Far Beyond the Stars,1
POV Dukat,1
I’m sorry,1
the Prophets made them do it,1
implied garashir,1
(with feelings on both sides but Odo is too dense to pick up on either of them),1
wtf is wrong with me,1
in the Human AND Cardassian senses of the word,1
Affectionate Elim Garak,1
Affection,1
Erotic Cuddling,1
Purring Elim Garak,1
Spooning,1
Touchy-Feely,1
Drunken Confessions,1
alien planets,1
set during season 5,1
mostly short chapters,1
terms of endearment,1
psychological pleasure,1
tasty tasty neurotransmitters,1
Coming Out,1
It ends happily though :),1
Just for reference- only the very last chapter is explicit,1
The others are mostly rated T,1
dealing with addiction,1
(on one end anyway),1
Garak lies to himself,1
Trans Damar,1
Jump Right in the Water's Hot,1
Garak likey them blue Andorians,1
Floor Sex,1
Bad Pick-Up Lines,1
DS9ers Kink Swap Winter 2021,1
the jadzia & garak friendship is the brotp we have all been sleeping on,1
but everyone has a good time,1
Garak is very caring and careful,1
Julian is greedy and wants that big Cardassian D,1
Mild Breeding Kink,1
Filth,1
good communication,1
post Dominion camp but not specific,1
Hot Springs & Onsen,1
Because apparently bottom Garak is all I can write nowadays,1
I need Garak to like wearing lipstick for Reasons okay,1
NB Damar and Weyoun,1
But he won’t let that stop him,1
Strap-Ons,1
Because I can’t not write Garashir,1
Impatient Garak,1
Non-Traditional Alpha/Beta/Omega Dynamics,1
Alpha/Omega,1
Justified Paranoia,1
Relationship Negotiations,1
I’m so very sorry,1
Did I just write Garashir into True Lies from the 90s,1
Some Plot,1
barely edited we die like Jem'Hadar,1
but really not much,1
why yes I believe I did,1
Episode: s06e18 Inquisition,1
Impulsive Shran,1
Impatient Shran,1
creative ways to test for changelings,1
Impulsive Garak,1
some bdsm elements,1
very protective Garak,1
Fanfic of Fanfic,1
Implied Shran/Archer,1
Foursome - F/F/M/M,1
somewhere in the fire caves Dukat is crying,1
Like I'm not sure either of them deserves a happy ending after this situation,1
Like a lot of sex for a character study or a lot of character study for sex,1
Non consensual use of someone's image,1
forced orgasm (sort of),1
I'm out here writing smut you guys,1
but i might make a continuation,1
although with this ending you might think it is,1
Olfactophilia,1
(it's less actual brunt/quark as it is just brunt),1
Bruising,1
shockingly vanilla all tags aside,1
sexy ferengi ear stuff,1
Eating Disorders,1
Intoxicated Sex,1
Poor Biohazard Precautions,1
Religious fasting,1
Sexsomnia,1
coworker sex,1
orgasm delay/denial (sort of),1
like 4K dolby digital HD surround sound consent,1
you can't genetically engineer away pure instinct,1
heavy emphasis on mutual trust,1
Unconditional Love,1
sex with a holosuite program,1
weyoun hates himself whenever he has sex,1
(with each other),1
damar gets fingered in public and hatefucks weyoun in the bathroom about it,1
unspecified sexual content,1
Romantic Comedy,1
Top Damar,1
Family Dynamics,1
cardassian hound people are absolutely fucking insufferable,1
(a little bit),1
Affectionate Julian Bashir,1
Brian Boru - Freeform,1
i just think they're neat and as war criminals have an incheresting dynamic,1
very xeno alien genitalia,1
Battle of Clontarf,1
i'm here to introduce my theory that weyoun is addicted to microtransactions,1
like the founders sex traffick the vorta dubious lmfao,1
even if weyoun is into it,1
impeccably timed dabo,1
Weyoun resident Cumdump,1
it's not actually like Public but it's close enough,1
there's a little bit of violence here as a TREAT,1
sex with a shapeshifter who is not currently humanoid,1
Don't Ask,1
but they will get it anyway,1
except my best friend and myself,1
BottomElimGarak,1
DeepSpaceNine,1
Post-Episode: s05e07 Let He Who Is Without Sin...,1
LoveConfessions,1
Ocamapans,1
Sweetheart,1
TopJulianBashir,1
Voyager,1
relationships,1
Q - Freeform,1
Q Continuum,1
Accidental Knotting,1
Exactly What It Says on the Tin,1
so what exactly was Garak expecting when he broke in?,1
everyone knows what people use the holosuites for,1
this is just porn,1
Kissing Lessons,1
legate damar is allowed to take a vacation as a treat,1
the lads end up at a bonfire after a harvest festival,1
lot going on in this fic,1
Weyoun 9,1
The Federation as a metaphor for how the government sucks,1
Not non-con,1
forked tongue,1
hence more,1
nobody asked fore more weyoun and damar porn,1
character study dressed up as porn,1
strange fluids,1
bed sharing,1
and sex,1
Post-The Ascent,1
the founder is wise and demandith the porn,1
Talking,1
Sexual Slavery,1
Hints of Jadzia/Leeta,1
Philosophical Discussions,1
Unexpected honesty,1
briefly referenced,1
Damar is just mentioned,1
He’s dead,1
"(from the events of 5.12 ""The Begotten"")",1
I just like jungles,1
Sub Damar,1
Dom Weyoun,1
Bottom Weyoun,1
dukat is such a bastard no matter what,1
dukat you can't just give a man your own skin that's fucking gay bro,1
graphic slutty alien sex,1
kira and ziyal are only mentioned,1
Erotic Poetry,1
me @ dukat: you took a perfectly good first officer and ruined him,1
mention of damar's wife,1
yes the irish wore kilts,1
sharp teeth specifically,1
middle aged man gets FUCKED by a different middle aged cartoon villain,1
the butterfly effect of dukat fucking damar to damar becoming legate,1
weird cardassian physical size politics,1
wildly inappropriate gifts,1
Episode: s05e07 Let He Who Is Without Sin...,1
Skinny Dipping,1
Admiration,1
Teeth,1
Body Exploration,1
Cardassian scales,1
dukat is responsible for damar's piss kink,1
dukat also knows manipulate and mansplain,1
damar hentai moments,1
But they are bad at communication for two intelligent people who rarely shut up,1
Dinner Party,1
Keiko's schemes,1
Miles Obrien's Bisexual Awakening,1
Hate fucking,1
which are not at all heartwarming,1
Ambiguous canon timeline setting,1
Anonymous Sex,1
References to attempted genocide,1
Identity Porn,1
all dukat knows is gaslight and take advantage of naive people,1
Mildly Dubious Consent Due To Identity Issues,1
Prison,1
That is less anonymous than intended,1
They love each other,1
lots of yearning,1
Etiquette lessons,1
Internalized Fatphobia,1
Inappropriate touching,1
Erogenous Zones,1
Implied Sexual Content,1
Pre-Relationship,1
Relief,1
Bisexuality,1
but not aggressive,1
Closure,1
Weyoun/Damar is in chapter two,1
Makingup,1
Weyoun being repressed,1
Meaning,1
Oralsex,1
bedroomfantasies,1
brief depictions of interrogation,1
makinglove,1
onelastime,1
pornwithlove,1
pornwithpassion,1
topjulian,1
Keevan was just bored,1
I made up everything about the vorta homeworld,1
maybe? i cant tell these days,1
emotionally confusing dreams,1
which is hardly relevant,1
Ridges,1
cardassian noses,1
Who Knows?,1
(not so much actual quodo as it is just quark getting an unintentional boner lmao),1
(just gonna say now. the boner is not taken care of),1
alcohol issues,1
(also the ending is just a bit sad but not too much),1
alien biology (implied),1
briefly,1
cardassian anatomy (implied),1
cardassian ridges,1
Drunken sex,1
garak's cute nose,1
nose booping,1
one hundred years of solitude - Freeform,1
room for a smutty sequel,1
suggestive ending,1
the never-ending sacrifice,1
thirst,1
what’s up with that spoon thing 😉,1
Diplomacy,1
ooc quark,1
Fandom Kombat 2021,1
(i think???),1
Also Finally Letting Weyoun Say Fuck (As a Treat),1
Also: i can't believe i always forget to tag about vorta genitals,1
An Extremely Subtle Moby-Dick Reference,1
As In So Light You'd Have To Squint,1
Boundaries? What Boundaries,1
But Then Dukat Takes Weyoun’s Glass and Chugs It,1
Concealed Sex Toys,1
Damar Getting Brain Rot from How Much He Wants to Smash Weyoun,1
Damar Listening to Ed Sheeran’s “Bad Habits” and Crying Because It’s Too Accurate,1
Damar: (crying) alexa play “hands all over” by maroon 5,1
Dukat Is Also a Bad Friend and Boss (Again: No Surprises),1
Dukat Is a Creepy Dude (But There’s No Surprise in That),1
Dukat and Weyoun Clinking Their Champagne Glasses Together,1
Dukat’s Dialogue is Being Ghostwritten by a Pickup Artist,1
Every Chapter Has Explicit Sexual Content,1
Humiliation Kink (Probably),1
Kinda Sorta Public Sex (Edging in Public?),1
Kisses (Smooches If You Will),1
Neither The Cardassians nor The Dominion Have an HR Rep......,1
Non-Penetrative Sex Toys,1
Nurse Weyoun Here to Do What He Does Best (Be Creepy),1
Poisoning,1
Sickness,1
(i think???????),1
that's what sex pollen means,1
Unintentional Lovecraft References (Kind Of Sort Of),1
soulmates (derogatory),1
emotional tension,1
Adult livestreaming,1
I have brainrot I apologize,1
No Touching,1
Pet Names,1
I guess... eversion denial,1
Painplay (sort of),1
(but not really),1
V'Len is back by Popular Demand,1
Footnotes,1
does it count as an egg-laying fic if they're not technically eggs?,1
porn with repressed feelings,1
Human Anatomy,1
Coercive Sex,1
Happy ending (also derogatory),1
Julian Bashir Awful Doctor,1
Not just dubious sexual ethics,1
You saw the tag sex pollen,1
by the way dont do anything described in this fic these are,1
if you are not into sex pollen stories don't you freaking even,1
like straight up bad ones,1
not behaviors you should emulate,1
ok have fun everyone,1
Skull Fucking,1
Weird Dubious Energy All Around,1
Swimming,1
gagged (with egg),1
Cardassian furniture,1
Julian has got it BAD,1
Julian's many exes (strangely absent... should he be worried?),1
(via the pseudo-link Odo can establish with Quark),1
Breath Play (Mild/Implied),1
Domestic Boyfriends,1
Important Conversations,1
Telepathic Sex,1
Tender Loving Thoughts During Sex,1
Uncertainty,1
reassurance,1
Human Odo,1
Post-Episode: s05e09 The Ascent,1
Miles O'Brien Must Suffer,1
Tooth-Rotting Fluff,1
set in s6 during the Defiant arc,1
terrible pick-up lines. just plain terrible.,1
there was definitely more than one bed. And Yet.,1
Basically everyone is a saint for putting up with these two idiots,1
But don't try to give him one he'll stab you,1
Elim Garak Needs a Hug,1
Julian Bashir needs a hug,1
Keiko O'Brien Is a Good Bro,1
set early season 6,1
POV Damar,1
i guess i have to use the dreaded tag...,1
Corat Damar must Suffer,1
penetrative sex toys,1
PWD,1
Porn without Dialogue,1
Proofread but not beta'd we die like Bashir's changeling,1
a smidgeon of angst,1
but otherwise jump right in the water's hot,1
don't ask me what that means,1
Guest Starring Julian’s Foot Fetish,1
Medication,1
questionable medical ethics,1
Julian is worth every penny and more!,1
Julian teeters at the edge of parasocial interactions,1
No beta reader,1
Porn Video,1
Voice Kink,1
We're not a sugar baby yet but Julian is on his way it seems,1
can't get off without one plushie being there apparently,1
Come Swallowing,1
Maybe Cuckolding?,1
Snowballing,1
The O'Brien Polycule,1
smut with introspection,1
Boss/Employee Relationship,1
difficult conversations,1
Reveal,1
Implied/Referenced Elim Garak/Enabran Tain,1
i forgot to tag oral sex,1
slaps roof of lizard this bad boy can fit so much yearning in him,1
Episode: s06e07 You Are Cordially Invited,1
Found Family,1
Klingon rituals,1
Garak is high and wants attention,1
Julian just wants to go back to sleep,1
that gets less dubious as it goes on,1
But not sucessfully,1
Caring Quark,1
Odo is struggling™,1
Ajan eating yyeeaaahhhhhh!!,1
Garak is a bit of a masochist,1
Humans are the sluts of space and that’s ok,1
Name-Calling,1
Please excuse some misspelled words/terms I have no Beta and just google Docs to glare at me,1
lots of floral and gardening analogies,1
public foreplay of arguing,1
doors unlocked and left ajar,1
graphic depiction of a panic attack,1
graphic depiction of self-harm,1
running as self-harm,1
secrets and the sharing thereof,1
In Vino Veritas,1
no beta we die like dukat in the fire pit with the cgi ghosts,1
garak is on so many drugs,1
Implied Childhood Sexual Abuse,1
garak is a bastard but he is also soft and an idiot,1
Manhandling,1
Pillow Princess Elim Garak,1
they did it there's garashir sex in this for real now,1
Canon Universe,1
Species Redesign,1
Julian Bashir/Elim Garak - Freeform,1
(Though that one is minor),1
Non-Consensual Touching,1
POV Victom,1
or maybe ajanlingus?,1
overuse of Cardassian biology,1
penatrative sex,1
julian bashir loves oral sex,1
theatre critique as foreplay,1
Bad Medical Ethics,1
Cloacal Prolapse,1
Improper Cardassian Husbandry,1
Injury Recovery,1
Pelvic Exam,1
mentions of violence (in garak's past),1
some references to a stitch in time,1
the pros and cons of having a cardassian memory,1
eating out a twink for the glory of cardassia,1
Cardassian Genitalia are Called Sotl Because I’m Anti PrUt,1
Cloning Shenanigans,1
Comedic Alcoholism (The Author Pointing Fingers at Damar),1
Fatal Sex,1
Probably The Horniest Fic The Author Has Written (In A Long Time),1
The Brain Rot Is Truly Settling In (The Author Fears Permanent Damage),1
But Slightly More Augmented Than Canon,1
But also the sexual kind eventually,1
Elim Garak's Guide to Keeping a Secret,1
Jadzia Is a Good Bro,1
Semi-Consensual Cuddling,1
Truly Garak Despairs,1
Cordrazine comma Julian's pet tribble,1
Elim Garak's attachment issues,1
julian's many exes (an ongoing process),1
Anal virgin Julian Bashir,1
Garak's an ass sort of man,1
In Which The Station is Stuck In a Time Loop,1
Inspired by the TNG S05 Ep18,1
NOT BETA READ PLEASE FORGIVE MY ERRORS,1
Or there could be plot but damn we're S.O.L.,1
Scratching,1
The benefits of having eidetic memory,1
Time Loop,1
territorial Elim Garak,1
Characters in secret relationship can't keep hands off each other but need to not be caught together,1
Emotional Baggage,1
but in a way that doesn't technically break canon,1
arguably tasteful Cardassian nudity,1
Cardassian Physiology,1
Dukat’s OOC Because He Cares for Someone Besides Himself,1
Major Character Death (But Like Not Really),1
erotic asphyxiation,1
Bashir goes through hell and if you click on this you are responsible for everything you read,1
Just to reassure Mami94 I promise not to kill him,1
Violation,1
(Because the Author Hates Dukat So Much but Loves Writing Him),1
(also: one of the first weyoun fics i ever read was tagged ‘vorta pussy’ and i nearly passed out),1
Allusions to Sexy Cannibalism?,1
But Maybe He’s Just Topping?,1
Drug Trip,1
Food Porn And Also Porn Porn,1
Barclay's Protomorphosis Syndrome,1
The Author Barfs a Little into Their Own Mouth but Also Keeps Writing,1
These Two Assholes Deserve Each Other,1
This Fic Giving New Meaning to the Term Eating Pussy,1
Weyoun Kinda Topping from the Bottom,1
anyway: i love the headcanon of vorta being extra bat-like so e.g. their skin is fuzzy,1
5+1 Things,1
DS9 Rarepairs,1
My heart simply can't handle how sweet and sexy they are,1
The rating says explicit and this is as explicit as I can get with these two,1
Aphasia,1
Touch Aversion,1
Sex as Therapy,1
chufa stimulation,1
Daydreaming,1
Friendly banter,1
Jadzia has a big ass truck,1
Jock Straps,1
Julian is a bit of a xenophile without even realizing it,1
Kira is just Kira and we love her,1
Male Friendship,1
Male-Female Friendship,1
Miles is just protective of his young friend,1
Missionary Position,1
blowjob,1
night time drives and food with friends,1
please have custom skins on for seeing the text messages,1
vagina sex toy,1
horsegirl julian bashir,1
First Meetings,1
anyway moving on!,1
holy shit just realized ive been on this hellsite for seven years,1
i mean its the fuckin woods is that public or like,1
or just a prequel,1
rachael [barry manilow voice] this ones for you,1
read it either way fuck if i care,1
whatever honestly i have been on this site for seven years and i still dont know how to tag shit,1
Bad Puns,1
Eating in the car with your homies at like ten at night and talking,1
Car rides,1
(this isn’t a musical fic i don’t know why i'm pretending it is),1
un-beta'd,1
Medical Jargon,1
Dom!Garak,1
Dom/sub Play,1
Fear Play,1
Garak is not going to hurt Julian,1
Knife Play,1
Knife play is not Blood play,1
Risk Aware Consensual Kink,1
Shibari,1
Tied To A Chair,1
Trigger Warning: Knife,1
sub!Julian,1
Honeypot,1
Bajoran gastronomy,1
Mysticism,1
Post-Episode: s04e24 The Quickening,1
A worm a puppy faced human and a cat eyed/purring Cardassian share a bed,1
Ajan drinking,1
Ajan fingering,1
Ezri gets TWO amazing lovers,1
Finger Sucking,1
its light though,1
purring cardassians,1
Coping,1
Boundaries Being Tested,1
Elim has a very fucked up imagination ok,1
closeness and silence,1
Drunken Making Out,1
julian bashir in miles o'brien's lap where he belongs,1
just two dudes getting off on the warmth of their friendship!,1
miles o'brien must suffer (emotionally),1
that's the whole plot,1
Bit of Angst as usual,1
Friends To Goodness Knows What,1
Other relationships mentioned - Freeform,1
inconvenient erections,1
Accidental Flashing,1
Bondage and backrubs,1
Collarbones are scandalous,1
Dukat's going to bang Julian if it kills him,1
Dukat's loooong scaly penis,1
Heavy Dubcon,1
I'm not sure yet because I don't know where I'm going with this,1
Marc Alaimo's secret AO3 account is back on it's bullshit,1
Probably close enough to call it non con,1
Pure unadulterated extremely explicit porn,1
Footsies,1
Inspired by Fanart,1
tomato facts,1
julian bashir is just a horny little guy,1
trauma and its grammar,1
just a bit of slash though,1
Damar Gets to be Less of a Loser for Once,1
dark jezri,1
Damar’s Dialogue & Actions were Ghostwritten by a Himbo Caveman Apparently,1
Pounded in The Butt by My Cardassian Colleague,1
Religious Delusions (By Weyoun feat. Weyoun),1
Shades of Dub-Con,1
The End Song for This Fic is Weyoun Reenacting That Scene From Cabaret,1
The One Where Liza Minelli Sings “Maybe This Time”,1
Weyoun Gets to be a Pathetic Worm for Once,1
Weyoun Squirts Grape Soda from His Carbonated Vussy Like a SodaStream,1
Weyoun is a Horny (Now Repressed!) Weirdo (And the Author Loves Him),1
and alternating with REM’s “Losing my Religion” lmao,1
anyway if you want a really bad and on-the-nose playlist for reading this fic to,1
goddammit i forgot to tag one of the sex acts,1
then I can recommend putting on Madonna’s “Like A Prayer”,1
Attempted Sexual Assault,1
Graphic,1
Technobabble,1
sex injury,1
Hook-Up,1
Sisko commits to the bit,1
Strangers to Lovers,1
Dax's Murder-Host,1
Discussions of violence,1
Fucked Up,1
dubious medical ethics,1
Episode: s06e23 Profit and Lace,1
suicide baiting,1
If Your Clone Gets You Off Is It Technically Masturbation? (Written By Philip K. Dick),1
Weyoun POV,1
I have no clue how to tag this fic I'm so sorry,1
I wrote one cute fic about Cardassians with tails,1
it's time to write a naughty one,1
okay i'll just say it. garak masturbates with his own tail. i said it,1
Leg Humping,1
Minor Violence,1
Sisko's baby fever,1
mistaken for parental relationship,1
Forced,1
After The Ascent,1
Author is an AFAB DemiMale Rosboy in their forties,1
Bravery,1
Emotional Vulnerability,1
Explicit Rating is for the conversation detail,1
If you’re trans or intersex or lgbtqa+ I hope you’re okay with the content,1
I’m not sure if this is too sappy to be in character,1
I’ve made up my own mind about Ferengi and Bajoran sexual organs and reproductive parts,1
The lead up to Hot Sex,1
They talk about their bodies,1
They’re specific about their genitals!,1
they talk about sex,1
Sexual Humor,1
Selfcest,1
Dukat Has a Virginity Kink AND a Twins Kink,1
No Sex,1
Also Dukat is a Bajoran Otaku (A Bajoraboo If You Will),1
Episode: s01e16 If Wishes Were Horses,1
Mention of Animal Death,1
dubcon gone wrong,1
lying,1
Slips,1
julianinwomensclothes,1
Background Quodo,1
Culturally Sensitive Pegging,1
Science Magic Space Strap,1
The Lizard Equivalent of Handholdy Missionary,1
Benjamin Sisko is a service top,1
Heed the tags but it's as much feelings as smut,1
Mention of holosuite roleplay,1
Yes it's absolutely the Bond program,1
overwhelm,1
(The Author Loves Saying the Word Intercrural for Some Reason),1
(check out my one big dayoun fic for that!),1
A Version of Damar That Isn’t Crippled by Self-Loathing,1
Damar Has Fun (For Once),1
Exploration of Power Dynamics,1
Intercrural Sex Woo!,1
(The Author Enjoys Dunking on Dukat to a Perverted Degree),1
(The Author Tries to Not Think About the Implications of This Information),1
Boday is not the problem here,1
Cheating,1
Julian's many exes (culmination),1
a night is being had,1
Aliens are human,1
Doomed Relationship,1
Light blood-play,1
Pythas trying his damned best to be a good friend but Elim doesnt make it easy,1
Secret Organizations,1
Traveling,1
for Cardassia we don’t make attachments,1
fuck buddies,1
sex outside,1
talk of it anyways,1
vague mention of claustrophobia,1
Boys In Love,1
Pansexual Elim Garak,1
Assassination Attempt(s),1
Enabran Tain's A+ parenting skills,1
Julian Bashir's savior complex,1
Heterosexual Sex,1
Short & Sweet,1
i tried so hard to make garak vanilla i think i accidentally made him kinky,1
we're gonna go with it i guess,1
Fast Times on the Defiant,1
Only One Bed (Warship Style),1
Time to Bang It Out Boys,1
Stabbing,1
Plus brief mentions of,1
Not between Garak and Bashir,1
Like American Pie Meets DS9..... Yeah That’s Totally What the Fans Want,1
bad nights and bad decisions,1
identity issues (across the board),1
mediocre sex,1
warp-punk,1
inspired by the Princess Bride,1
Because There are So Many Descriptions of Where Body Parts Go,1
Cardassian Sauna (But Everyone Is Naked),1
Damar’s Sexual Suppression Demon is Voiced by an Old Victorian Gentleman,1
Gratuitous Descriptions of Exercises,1
Kinda Sorta Oral,1
The Extremely Stupid X-Rated Comedy Damar/Weyoun Fic,1
Making Garak Watch,1
The Reader Needs to be Awake for This One,1
Weyoun Making Hentai Noises,1
brief depiction of blood,1
now introducing: vibrator on the groin spoon,1
refractory period sex,1
Cum shot,1
Basically Bashir is drugged tied up and fucked,1
Cardassians Torture Techniques,1
Elim Garak Kills People,1
Garak can do a little revenge murder ... as a treat,1
Julian Bashir's hereditary foot fetish,1
Divorce,1
spoilers for s02e22: The Wire,1
Genital Mutilation,1
abuse recovery,1
i'm not a scalie but i'm also not a coward,1
it's actually probably more comfort than hurt but the hurt is... extreme,1
this is definitely that,1
Communication as clear as the game of telephone,1
Non-Standard Genital Arrangement,1
Odo's an idiot,1
Quark's an idiot,1
character study delivered via smut and feels,1
they're both idiots,1
Garak decides that he is going to fuck a Starfleet officer and it turns out to be Julian!,1
Is that even a thing I can tag? Wow....,1
Top Elim Garak (for once),1
Julian Bashir's Genetic Augmentation,1
But! I was inspired to post it (thank you Discord friends),1
Get ready for uhhhhh some kinky sex I guess?,1
I have had this in my drafts since probably last year,1
This is literally the most PWP thing I've ever written I am sorry,1
Dom Elim Garak,1
trauma-induced psychosis,1
Character Should Safeword But Doesn't,1
Darkest Night treat,1
Rapeplay Gone Wrong,1
This person wanted dark with sexual trauma,1
Dark fic,1
Garak once again gets walked in on while having some fun with himself,1
Child Abuse,1
Victory Sex,1
Pranks and Practical Jokes,1
Child Loss,1
Sexual Violence,1
arguments I have at work comma sublimated,1
discussion of colonial and neocolonial dynamics,1
polyglot Julian Bashir my beloved,1
Interrupted Sex,1
One-Sided Attraction,1
Sex for Favors,1
Unsatisfying Sex,1
Anyway onto the actual tags,1
TW mention of spiders for some reason idk i'm sorry i have no explanation either,1
also garak is trans. does this add anything to the story? no. no it does not,1
julian fingers garak underneath the table and he doesn't know how to deal with that,1
there are also multiple sex scenes because i said so,1
yeah i like writing dirty talk. yeah i'm fucking awful at it. yes i keep trying.,1
GASP there was only ONE BED,1
Closing an Open Relationship,1
Erotic Massage,1
Garak POV,1
Manipulative Julian,1
Senator Garak,1
undernegotiated bdsm,1
Klingons have two dicks,1
original literary cardassian character,1
the Morfan Sea,1
but it did not turn out that way,1
this was going to be a fic about garak getting dicked for the first time,1
Ableism,1
Chronic Illness,1
No beta we die like Jem'Hadar,1
The boys need therapy but at least they have each other,1
Will probably make an appearance at some point,1
No beta - we ascend to the celestial temple as the Prophets allow,1
like ONE SECOND of rimming,1
not very explicit,1
others including Martok and Worf are background characters,1
set around By Inferno's Light,1
with many liberties taken,1
with some liberties taken with canon,1
how is this my second Garashir dry humping fic. tell me. how,1
Garak WAP moments (again),1
I'm sorry to you. im sorry to my family. to my friends. to my professors. t,1
That's not helping! ahhhhhhh,1
that was literally the most cursed tag I have ever written,1
Mirror Universe but not really!,1
Spreader Bars,1
Stretching,1
Dare I say.... Service Top Garak?,1
Discussions of Homophobia,1
one thousand bars of gold-pressed latinum,1
and so do cardassians,1
Terminal Illnesses,1
slight AU,1
Accidental Groping,1
Prompt: Sleeping,1
Literary References & Allusions,1
Lunch Dates,1
Spring Awakening References,1
Damar why aren't you in character. Weyoun why aren't you in character. Why are words,1
Mentions of Weyoun/Dukat. I'm sorry too,1
This is..... yeah,1
Vorta have pointy teeth now! Yay!,1
Why the FUCK did I make it sad at the end???,1
Explicit Rape,1
writer's WebMD fueled diagnostic prowess,1
Garak likes to splash around in the water okay,1
Vacation to Risa,1
Water Sex,1
Drunken Shenanigans,1
Film: Knockin' on Heaven's Door (1997),1
Genetic Disorders & Abnormalities,1
Hostage Situations,1
Seizures,1
Sensory Overload,1
Space Road Trip,1
Evil Plans,1
Episode: s07e20 The Changing Face of Evil,1
misuse of replicators,1
Elim Garak’s Cardassian Evasiveness,1
Julian Finally Gets A Hug,1
Julian Gets Grounded,1
Psychological Trauma,1
Whump,1
medical gore,1
PRESIDENTIAL ALERT: the girls are arguinggggggg,1
extremely volatile emotional states,1
i make no promises tho so suffer,1
light violence but its ok,1
mention of intentional malnourishment as self-flagellation,1
slow existential crisis,1
the intricacies of cardassian flirting but on like turbo nightmare hell mode,1
the sliding scale of vorta telepathy,1
there might be a smidge of romance here,1
post-nut clarity,1
pre-Fuck or Die,1
Unfortunately also Starring: Julian's Thing For Feet,1
but in a canon-compliant way,1
herpetology,1
(It's like 10-15 years post canon),1
Married Life,1
mentions of the foot thing,1
so theres these senior citizens,1
Enabran Tain’s A+ Parenting,1
the most normal sex Julian Bashir will have in this series,1
garak having too much fun,1
paternal Dukat but in a bad way,1
Elim Garak Has a Breakdown,1
Extended Scene,1
Novelization,1
Oralian Way,1
Religious Elim Garak,1
Meddling,1
One Big Happy Family,1
Cameo Appearances by: Ziyal and Julian,1
Cardassian Mythology,1
Damar's Government Assigned Suffering,1
Homophobic Language (but Cardassian),1
Implied/Referenced Suicidal Intention/Self-Harm,1
Relationship(s),1
Garak's Mind Games,1
Kind of a character study if you can believe it,1
POV Miles O'Brien,1
Dukat gets tasered,1
Paternal Sisko,1
Worf and Jadzia cameos,1
Ziyal hot girl summer,1
assault and battery,1
mentions of Damar,1
mild gaslighting,1
theres 0 plot,1
AU if you don’t like it,1
Hell I don’t like it for them,1
I guess I write alien porn now,1
(slaps fic) this bad boy can fit so many tropes,1
Bullying,1
Drunk Vulcans,1
Garak gets white girl wasted,1
References to Faust - Goethe,1
Skiing,1
Spy Fiction,1
implied/referenced past rape/non-con,1
Poetry as a Coping Mechanism,1
Tora Ziyal's legacy,1
critical art theory as a coping mechanism,1
Episode: s04e07 Starship Down,1
Held Down,1
Karemma,1
Klingon,1
Moresomes,1
Quark is an asshole,1
Quark learns his lesson,1
Shorts (Clothing),1
Slut Shaming,1
sexy uniforms,1
skimpy uniform,1
dumb twink antics,1
flirtatious arguing,1
damar gets hurt but just a little bit,1
but it's okay he has it tended to,1
Forced Marriage,1
I mean technically there is a plot,1
but actually they’re into it,1
hell I’m into it for them,1
Set during season 3,1
everyone is a mess,1
arguing about literature as a coping mechanism,1
Relationship Discussions,1
Domestic Bliss,1
Forced Crossdressing,1
Forced Feminization,1
Forced Pregnancy,1
weyoun wants to get laid sooooooooo bad,1
Shame in Sexual Desires,1
Abusive Relationships,1
Existential Crisis,1
Loss of Identity,1
Loss of Virginity,1
boot kink,1
dukat wants sisko to fuck an egg into him so bad it makes him look stupid,1
First Crush,1
Love at First Sight,1
space grease monkey AU,1
Julian has been overworking himself and Garak decides to give him a special treat,1
T4T Garashir,1
TW Discussion of Weight/Body Dysmorphia,1
garak being a big baby,1
pent up? Me?,1
scary garak,1
Ice Play,1
Slight Cardassian redesign (they have claws),1
Temperature Play,1
they're married,1
wow that's a tag?,1
Fluff and Crack,1
Implied Interrupted Sex,1
Implied/Referenced Sex,1
Mating Bond,1
Single Parents,1
Julian Bashir gets to relax for once,1
Light Smut,1
No Beta,1
No Plot,1
Oneshot,1
Poor Miles o' Brien,1
Post-Episode: Armageddon Game,1
Sneaky Elim Garak,1
fill in fic,1
probably out of character,1
unintended voyeurism,1
he’s just tired,1
because I’m in a sexy mood,1
The Crimson Shadow - Una McCormack,1
bats eyes innocently,1
Concerned Miles,1
Government Conspiracy,1
Homosexual love,1
Intimate moments,1
Political Alliances,1
Post canon,1
Tiny showings of love,1
