,freeforms
Determination,1
De-Aged Rodney McKay,1
College,1
Bullying,1
Alternate Universe - College/University,1
Rare Pairings,1
mind,1
mental state,1
Strong Will,1
Repressed Memories,1
Bulimia,1
when bajor goes to war their gods smile deep inside them,1
this was a spite fic and these are not wholly serious tags but i'm UPSET,1
pah-wraiths,1
me and my professional inability to let briefly glimpsed bad opinions go,1
gore a lil bit,1
Post-Episode: s03e04 Equilibrium,1
University,1
accidentally gets into twelve bar fights in defence of winn adami,1
Tumblr Prompt,1
Alternate Universe - Video Game AU,1
Alternate Universe - Pokemon Fusion,1
Alternate Universe - Luminous Arc Fusion,1
Alternate Universe - Fire Emblem Fusion,1
Alternate Universe - Fall Out Four Fusion,1
Alternate Universe - Dragon Age Fusion,1
Alternate Universe - Devil Survivor Fusion,1
Alternate Universe - Carmen Sandiego Fusion,1
Alternate Universe - Amnesia: Memories Fusion,1
mild descriptions of torture,1
Paranormal,1
Aftermath of DS9 7x08,1
Star Trek Universe,1
News Media,1
Dystopia,1
Assassins & Hitmen,1
Flash Fic,1
Starfleet Medical,1
Starbase 371 (Star Trek),1
Siege of AR-558,1
I mean if that's your thing go for it,1
Amputation (no kink),1
everything is on fire in the best possible way,1
I'm having a Bajoran moment don't touch me,1
International Fanworks Day 2016,1
Transgender themes,1
Health,1
Genetics,1
Drugs,1
Drug Withdrawal,1
DS9,1
Childhood,1
Afterimage,1
Kira/Ezri (background),1
Humiliation,1
Bashir/Garak (background),1
The Founders - Freeform,1
Running Away,1
Teamwork,1
Justice,1
Internal Conflict,1
Great Link - Freeform,1
Genderbend,1
Gender,1
Injured Julian Bashir,1
Episode: Nor the Battle to the Strong,1
Ajilon Prime,1
somewhat bleak,1
Post-Episode: s07e03 Afterimage,1
Seizures,1
Death but one you'll like,1
spoilers for Treachery Faith and the Great River,1
elim and julian being cute on the sidelines,1
but also some body dysphoria,1
also nobody dies,1
a lot of fluff,1
warning: brief discussion of alcohol use,1
not specific to characters,1
lots of Odo Guilt,1
i marked this as shippy because that's what i had in my mind,1
but it can also be read in a non shippy way,1
Episode: s06e07 You Are Cordially Invited,1
internalized ableism,1
Self Confidence Issues,1
But only a tiny bit,1
Autistic Character,1
Sons,1
Orchids,1
Letters,1
Terminal Illnesses,1
Episode: s05e22 Children of Time,1
Star Trek Friendshipfest 2016,1
mental health,1
internalised ablism,1
Tags will be updated,1
Dukat is an arsehole,1
Dukat is desperate,1
Alien Gender/Sexuality,1
Restraints,1
Freedom Fighters,1
Female-Centric,1
Anxiety Disorder,1
reflections,1
Xenophilia,1
Trans Male Character,1
Non-Consensual Medical Proceedures,1
Gender Dysphoria,1
Alternate Universe - Different First Meeting,1
Reality,1
Harry-Nog Command Team,1
Mary Sue,1
ASCEML,1
Good people doing bad things,1
Alas Poor Redshirts,1
On the Run,1
Bad Decisions,1
Past Torture,1
the lost Hundred infant Changelings,1
Romulan Star Empire,1
Nebez (planet),1
Science Fiction & Fantasy,1
Alternate Ending,1
Fake/Pretend Relationship,1
Feelings,1
the character deaths didn't actually happen... time travel ya know?,1
coda for Fallen Heroes,1
Canon - Tie-in Novel,1
Mild Horror,1
Alternate Universe - Occult,1
Yair,1
Toral,1
Kahless,1
Duras,1
I Tried,1
spoilers for post-canon,1
For an exchange,1
mentions of Ezri Dax,1
Post-Book: Enigma Tales (Star Trek),1
Post-Season/Series 05 AU,1
POV Nog (Stark Trek),1
Ferenginar,1
Dissociation,1
Drinking Games,1
Fluff without Plot,1
o'brien is athos and bashir is d'artagnan,1
The Three Musketeers - Freeform,1
Exploration,1
Cardassian Union,1
Adventure,1
Weddings,1
Warning for Internalized Homophobia,1
medical consent,1
Rape Aftermath,1
Implied/Referenced Underage Sex,1
there are far too many friendship tags,1
only tagged the relationship tags,1
okay some very minor angst with Kira's conflicting relationships but that's only a tiny bit,1
mostly lots of people hugging each other,1
happiness,1
basically everyone - Freeform,1
Tribbles,1
The Great Livejournal Import of 2017,1
That tag seems to have been deleted?,1
Plus a guest appearance from some Tribbles in chapter 7,1
Now complete,1
Multiple Pov,1
Bear with me with the Molly and Ulaya thing you'll see,1
Misogyny,1
set early to middle series 6,1
Ziyal is alive!,1
Minor canon divergence,1
I always believed Kira came to actually like Garak later in the series,1
"""""""""Interrogation""""""""",1
(if you know where to look),1
But it's very obviously consensual by the end,1
Metaphors,1
Lwaxana is the best,1
Battle of Betazed,1
Oops I killed Julian,1
Garashir If You Squint,1
Family Drama,1
Karemma,1
Gamma Quadrant,1
Civilian Starships,1
interesting species mixes,1
half-klingon,1
WTF,1
Space Bumper Cars,1
Next Generation,1
Klingons,1
I was definitely blackmailed into writing this,1
Bat'Leth,1
Case Fic,1
rated T because tickling someone you have sexual tension with is always suggestive,1
Warning for slightly dubcon tickling,1
Tickling,1
They are a really gross couple even when they are not a couple,1
GFY,1
Alternate History,1
Interspecies Relationship(s),1
Unrequited Love,1
chemical burns,1
Buried Alive,1
Character Death Fix,1
slight AU,1
Terrorists,1
References to Torture,1
In the style of a lost episode,1
Expanded Relationship,1
Action,1
art nouveau,1
Birth,1
poor Bashir,1
Alternate Universe - Pizza Place,1
Alternate Universe - Human,1
Alien-of-the-Week,1
Post-Endgame,1
Meta!fic,1
Characters of Colour,1
Survivor Guilt,1
Prose Poem,1
wartime horrors,1
memories of wartime,1
just pretty traumatic in general,1
seriously man,1
PTSD,1
Spaceships,1
Episode: s05e13 For The Uniform,1
Dubious Morality,1
Dubious Ethics,1
POV Third Person,1
Daddy Issues,1
Implied Cat Death,1
Slight Alternate Universe,1
Awkward Lunches,1
it's only slash if you want it to be,1
Wordcount: 1.000-3.000,1
Rescue Missions,1
Genderqueer Character,1
POV Male Character,1
Military Science Fiction,1
Military Ranks,1
Major Character Injury,1
IN SPACE!,1
First Impressions,1
Female Character In Command,1
Doctors & Physicians,1
Alternate Universe - Fusion,1
gender fluidity,1
Violence against pregnant women,1
Nightmares,1
Mention Of Homophobia,1
beliefs,1
Dancing,1
Birthday,1
Bajoran occupation,1
character death (canon),1
not historically accurate,1
Community: au_bingo,1
Alternate Universe - War,1
Alternate Universe - Napoleonic Europe,1
Gender Related,1
coping with loss,1
horse riding,1
Hanukkah,1
Zombies,1
Seduction,1
Obsession,1
Motherhood,1
Gambling,1
Ass-Kicking,1
post-tragedy,1
joke about a lion,1
evil government,1
apologizing,1
Dubious Consent,1
Jewish Holidays,1
Alternate Universe - Fantasy,1
Femme Fatale,1
Capitalism,1
Racial slurs,1
Mentions Of Infidelity,1
Cute,1
Community: help_japan,1
5+1 Things,1
pre-slash if you want it to be,1
Treklock,1
Star Trek Fusion,1
Q Continuum,1
Detective Noir,1
List Fic,1
Secrets,1
5 Things,1
Multiverse Challenge,1
vid,1
Trek Women,1
community: dark fest,1
Weather,1
Vacation,1
Threesome - F/M/M,1
Pets,1
Episode: s06e19 In The Pale Moonlight,1
Mentions of Murder,1
Parallels,1
Short,1
Alternate Universe - Daemons,1
the rest of the crew - Freeform,1
mentions of dead characters,1
happens s7 onward,1
also featuring,1
Molly O'Brien - Freeform,1
Alternate Universe - Time Travel,1
Trick Or Treat Prompts Challenge,1
Phantom - Freeform,1
'haunted' station,1
post-series cardassia,1
Implied/Referenced Terrorism,1
trigger warning,1
Elim Garak Kills People,1
A Lot of People - Freeform,1
background Garak/Bashir pining,1
Trigger Warning For Dead Klingons,1
community: fic on demand,1
Bajoran,1
Treat,1
Homecoming,1
Withdrawal Symptoms,1
Daemons,1
Terok Nor,1
Sass all around,1
sexual stuff implied,1
silliness,1
Humour,1
Awkwardness,1
References to War,1
References to Mild Self-Harm,1
Description of Injuries,1
3 Sentence Fiction,1
3 Sentence Ficathon,1
Madness,1
Psychology,1
but nothing really graphic,1
Awkward Romance,1
but again nothing graphic,1
A little bit of violence,1
Truth or Dare,1
Five Times,1
minimal violence,1
Section 31,1
Secrets.,1
Mentions od Sex,1
Genetic Modification,1
Embarrassment,1
Reference to Drug Use,1
Old Age,1
No Romance,1
Episode: The Begotten,1
Canon Rewrite,1
use of a tasp,1
is this dubcon?,1
blame tumblr,1
ageswap,1
Spies,1
I Don't Even Know,1
Slightly To The Left Of Canon,1
Fix It,1
Sexual Humor,1
character piece,1
Future Fic,1
Sort-of happy ending,1
Reflection,1
Cardassian on the Wrong Side of the War,1
working together,1
secrecy,1
hairpulling,1
Protectiveness,1
Impersonation,1
Dubcon Kissing,1
not so quite frenemies,1
References to Dubcon,1
References to Genocide,1
Repentance,1
Speculation,1
Background Odo/Kira,1
that needs to be a real tag,1
space!Buffy,1
pre-canon Bajoran occupation,1
minor hurt/comfort,1
make it so,1
buffy levels of violence,1
Warrior Women,1
description of past trauma,1
dealing with grief,1
canon character death,1
art as therapy,1
Major Illness,1
critical race theory,1
briefly suggested Bashir/Garak,1
Philosophy,1
Homework,1
History,1
Discussion of Genocide,1
Canon Character of Color,1
of a sort,1
Episode: s05e06 Trials and Tribble-ations,1
Apparently I think I'm Carl Sagan or something,1
Sickfic,1
(ain't that a combo!),1
Genetic Engineering Aftermath,1
showering together,1
sensory issues,1
no funny business here None of That,1
but platonically,1
autistic odo,1
Solid!Odo,1
minor gore,1
Character of Color,1
Song Lyrics,1
mention of Quark/Pel,1
relationship is background,1
also some Quodo if you squint,1
Quark and Jadzia have a good friendship,1
Discussion of Homophobia,1
this one was fuelled by luina's new music,1
thats right ive done it!!!,1
tbh im not sure if this contains a meltdown or a shutdown,1
shutdown,1
just a bit,1
i didnt mean. to put julian in here,1
he just showed up,1
Intrusive Thoughts,1
Post-Episode: s05e24 Empok Nor,1
REPTILES,1
Department of Temporal Investigations,1
banter flirt,1
POV Kira Nerys (as a child),1
Love Poems,1
Comedy,1
Episode: s02e08 Necessary Evil,1
Some Romance,1
Alcohol Withdrawal,1
mostly - Freeform,1
Just Married,1
Domestic Bliss,1
references to episodes,1
dax - Freeform,1
desperate people have one thing left — their humanity,1
Setlik III Massacre,1
Mosaic,1
Episode: s07e15 Lower Decks,1
Episode: s05e24 Empok Nor,1
Episode: s04e16 Prey,1
Episode: s02e25 Tribunal,1
Episode: s02e15 Paradise,1
Easter Eggs,1
Cardassian War,1
autistic elim garak,1
Paranoia,1
musings,1
Background Garashir and Garak/Parmak,1
Is familial hurt-comfort a thing?,1
Episode: s03e02 The Search Part II,1
Song: The Partisan (Leonard Cohen),1
Art,1
if wishes were horses,1
Idiot men attempt to communicate and do about as well as you'd expect,1
Threats of Rape/Non-Con,1
Brother-Sister Relationships,1
medical ethics,1
Fights,1
Mother-Son Relationship,1
(not main characters),1
Mother's Day,1
but like as a parlor trick for shits,1
Weyoun-centric,1
Walk Into A Bar,1
How Do I Tag,1
Comfort Food,1
Alien Character(s),1
Captivity,1
Blindfolds,1
Bad Things Happen Bingo,1
It is now,1
Dehydration,1
Meltdown,1
Quark's Bar,1
Lizards,1
saurian brandy,1
infirmary,1
hypospray,1
drunk,1
drinkin,1
anti-intoxicant,1
anethsezine,1
Vulcan Brandy,1
Romulan Ale,1
Promenade,1
Forced Labour,1
Grumpy Odo,1
Breaking the Law,1
Don't copy to other sites,1
mining,1
but I couldn't help but put in,1
Slight Bashir/OFC which isn't that relevant to the story,1
Season 5 Spoilers,1
Season 5 Episode 4,1
Nor the battle to the strong,1
Illness,1
crashing on an M planet... again,1
cute kidnapping,1
so soft,1
orbs,1
Gossip,1
Dialogue,1
Bets & Wagers,1
Alien Romance,1
Supportive friends/colleagues,1
Jennifer Sisko (mentioned),1
Battle of Wolf 359 (Star Trek),1
Surreal,1
Inappropriate Humor,1
unlikely friendship,1
faith - Freeform,1
Doctor Bashir being an actual doctor,1
Orb Experience,1
I just really wanted to write a story where Kai Winn and Quark are the heroes,1
See notes for full tw list,1
Pregnancy complications,1
meltdowns and panic attacks,1
just bros sharing trauma,1
Neuroatypical Julian Bashir,1
Julian Bashir's childhood is A Mood,1
Internalised ableism,1
Richard Bashir is a really awful person and I cringed while I wrote this,1
Languages and Linguistics,1
Medical Examination,1
soft angst,1
Trans Female Character,1
Unhealthy Relationships,1
Past Sexual Abuse,1
Don't copy to another site,1
Bechdel Test Pass,1
Post A Stitch In Time,1
Season 1,1
Garak and Bashir's Literary Lunch Club,1
passing mention of Bajoran Resistance characters,1
a healthy dose of animosity throughout,1
Enemies to... Something That's Not Quite Enemies,1
Supportive characters,1
References to Addiction,1
Sex Change,1
Molly Makes Everything Better,1
Learning to love oneself,1
Rebirth,1
Flash Forward,1
neuroatypical!Julian,1
getting to the recovery part,1
Lots of season 5,1
Has anyone else ever noticed that Julian is the Whump!Character of DS9?,1
silly and gross,1
Family Reunions,1
Ezri and Elim form an alliance to make sure he never comes back again,1
Birthday Party,1
nobody actually fucks a lizard,1
Rebecca isn't Sullivan in this case,1
Period-Typical Sexism,1
Period-Typical Racism,1
In-Jokes,1
Episode: s07e02 Shadows and Symbols,1
Episode: s06e13 Far Beyond the Stars,1
Damar is human,1
Alternate Universe - 1950s,1
1950s,1
unedited,1
Typos,1
Bad Parents; Good Friends,1
Twitterfic,1
OT4,1
Lunch,1
Fluff and Crack,1
Family Fluff and Crack,1
Crack Relationships,1
Crack Crossover,1
Bow’s Dads,1
Childbirth,1
soft fluff,1
Story within a Story,1
the shakaar,1
Join the Resistance,1
Prosthesis,1
implied Garak/Bashir,1
everyone is a little in love with jadzia,1
Post-Episode: s03e10 Fascination,1
Episode: s03e10 Fascination,1
implied threats,1
everything is implied,1
Julian doesn't even appear in this one,1
Jadzia is Protective,1
Garak is a Simple Tailor,1
i just have a lot of feelings about Worf in the aftermath of Nemesis,1
Widowed,1
augment angst,1
Babel Trek Open Project (Star Trek),1
Post-Finale,1
Non-Traditional Families,1
Mentors,1
Existential Crisis,1
Talking,1
Episode: s02e19 Blood Oath,1
Suicide Attempt,1
Transgender,1
Cross-Posted on FanFiction.Net,1
but damn if it's not fun to try,1
Fake Nonfiction,1
Prophets,1
because feels,1
Psychotropic Drugs,1
Nobody Dies,1
Episode Fix-it,1
but...... not exactly either of those,1
Miles O'Brien Must Suffer,1
Mild Gore,1
Haunted Houses,1
(wink wink),1
trigger warnings for loss and depression,1
Killing,1
though only implied,1
Heavy Angst,1
Wild wild West,1
Prompt writing,1
In the holosuite,1
The Beekeeper's Apprentice,1
Mentions of addiction,1
Sherlock Holmes - Freeform,1
Garak is a closet Anglophile,1
questionable Bajoran phonetics,1
Sulking,1
some violence,1
Canon Backstory,1
No plot but plenty of kanar,1
Xenosociology and anthropology,1
Underage Drinking,1
Accidental kidnapping,1
Genderswap,1
Ferengi Gender Awfulness,1
but you just met them,1
Someone dies,1
Alpha/Omega,1
Alpha/Beta/Omega Dynamics,1
Nudity,1
Elim Garak has a lovely lil belly,1
Speculative xenobiology,1
Getting to Know Each Other,1
Sexual Reproduction,1
Half-assed science,1
Suicidal Ideation,1
Nihilism,1
Episode: s07e06 Treachery Faith and the Great River,1
Drabble and a Half,1
slightly implied past garashir,1
Religious Guilt,1
Language Barrier,1
Mostly Gen,1
Preloc and pre-slash,1
Episode: s03e05 Second Skin,1
Garak's perspective and motives are an utter mess to write,1
Implied love between the lizard and human,1
Originally Posted on FanFiction.Net,1
Originally Posted Elsewhere,1
The Federation (Star Trek),1
Earth,1
Affection,1
this episode needed garak so I made it happen,1
ft. quark somewhere near the end,1
contains references to episode ‘statistical probabilities’,1
Episode Tag: ‘Sacrifice of Angels’,1
teaching your loved one to fight,1
Camp 371,1
Relationship Advice,1
New Year's Eve,1
Multiple Pairings,1
Crossover Pairings,1
They must have lower standards in the future,1
Pretentiousness,1
Plotless Infodumping,1
Metastatic Headcanon,1
Meta,1
Imaginary Physics,1
I promise I'm not abandoning the series people actually like,1
Frenemies,1
Bromance,1
Twenty Years Later,1
everyone is extra af,1
Thriller,1
Spy vibe,1
Post-War,1
Political Thriller,1
Imperialism,1
But also with,1
Voyeurism,1
Dirty Thoughts,1
Damar has got it going on,1
Intersex Parmak,1
Mild Language,1
Fluffy Animals,1
Damar has had enough of your shit,1
Culture Shock,1
Alternate Universe - Pacific Rim Fusion,1
Language,1
Romantic troubles,1
Reminiscing,1
Irony,1
Breaking and Entering,1
shuttle crash,1
compassion - Freeform,1
Ziyal gets a good & fun day out with her new friends like she deserves,1
loosely inspired by deep dish nine,1
young!Ziyal,1
Space Battle,1
Disguise,1
past Dukat/Meru/Naprem,1
background Dukat/Naprem,1
Naprem feels guilty af,1
terran resistance,1
empok nor,1
description of injury,1
battles,1
Terran,1
Teddy Bears,1
Smiley suffers as much as Miles,1
Slight AU of episode,1
References to Shakespeare,1
Light AU,1
Klingon,1
Garak on a leash,1
Defiant - Freeform,1
DS9 senior staff fluff,1
Books,1
Star Trek Context Notes Provided,1
Nat is a badass,1
Can be read standalone,1
Episode: s03e21 The Die Is Cast,1
Undercover Missions,1
Cardassian Flirting Banter in the middle of a Dangerous time,1
Deep Space Nine as a multidimensional portal,1
The Occupation,1
Rewrite,1
PG13 Torture,1
Non-Explicit Sex,1
Past Medical Abuse,1
Diagnostic and Statistical Manual of Mental Disorders (DSM),1
Butterflies,1
Embedded Video,1
They all meet up on DS9,1
Different species existing in different worlds at different times,1
Character Turned Into Vampire,1
Eventual Romance,1
Cardassians as Nagas,1
garbage,1
Trash Ship,1
Happy Ending,1
Ficlet Collection,1
Domestic,1
the Dominion is terrible,1
poor eyesight,1
no surprise,1
Senses,1
hybrid genes are wild and even Worse when you add genetic enhancements to the mix,1
Another garashir kids AU from me yall,1
bath scenes are my favorite I can only apologize,1
Infidelity,1
Mistaken Identity,1
Matchmaking,1
Beginnings,1
Writing,1
Parent Death,1
Brotherhood,1
Set in Canon but Julian is a Selkie,1
Selkies,1
Identity,1
A lot of Julian's canon flirtations with women make an appearance,1
post-dominion takeover of the station,1
How many different post canon concepts can I support?,1
orb experience gone wrong,1
dukat/benjamin sisko (background),1
cuz klingons cut their palms all the time,1
child injuries,1
background Dukat/Benjamin Sisko,1
Trick or Treat: Trick,1
Haunting,1
Probably Inappropriate; Background Garak/Bashir,1
no beta we die like men,1
the usual,1
Bajoran resistance,1
Awkward Flirting,1
Trill Culture and Taboo,1
Trill Worldbuilding,1
Garak Goes to Jail On Purpose,1
Not Really Character Death,1
Season/Series 04,1
it really isn't as dark as the tile makes it out to be,1
dark fanatsies,1
annihilation fantasies,1
Character Growth,1
Ancient History,1
alternate universe - ziyal has a bajoran half brother,1
alternate Cardassian biology,1
Zine,1
Prophetic Visions,1
Mind Rape,1
Mind Meld,1
there's a new one,1
the first and last time i acknowledge that season 7 happened,1
tfw you need a mom so bad tora naprem comes out of her grave to mom you,1
Zine: Uncertain Times,1
Sharing a Body,1
Prophetic Dreams,1
Minor Original Character(s),1
though that fic is after they get together so,1
